,codigo,cobacia,cocursodag,nanoSF,qmlt,q95,q95jan,q95fev,q95mar,q95abr,q95mai,q95jun,q95jul,q95ago,q95set,q95out,q95nov,q95dez,qmltjan,qmltfev,qmltmar,qmltabr,qmltmai,qmltjun,qmltjul,qmltago,qmltset,qmltout,qmltnov,qmltdez,A,S,Lprinc,Panual,Pmax,Pmin,Peq,Peq400,Peq750,medP_djf,medP_mam,medP_jja,medP_son,ETPanual,medE_djf,medE_mam,medE_jja,medE_son,cluster_kmeans
82,42840000,76829935,7682,44,3.183686734809805,0.8080000000000002,1.29128,1.390639999999999,1.53576,1.1642,0.9027,0.7429,0.6431,0.6182000000000006,0.5139,0.504,0.987,1.38696,5.429318279569888,5.153889896755158,5.418490725806449,3.420556527777777,2.272511357526878,1.882122430555557,1.617471409395974,1.442657537853856,1.418484625850344,1.718601278600267,3.280227590940283,5.307405645161295,212.6593075726247,0.0019472328573278,39.19104945345299,1346.22214976101,2066.649920302374,858.3853461180304,9.078090759991968,6.380737797376231,4.020553955087461,678.771534840116,297.1750769574031,25.00943949576066,338.0339450785033,1428.614389961357,383.9036405626048,329.5207363359066,305.8259466024883,411.3666947118641,0
83,42850000,7682353,7682,42,49.79057483963438,4.8713,13.49434,17.41747999999998,20.08295,12.319,9.3373,4.9834,3.3523,2.7937,1.8348,2.4543,6.038415000000001,13.4876,108.3231680836706,90.32524881129285,85.63851387205413,53.24583805555547,28.35864310226493,19.75344305555563,15.20010819892464,11.58589227150536,11.79513419761741,21.90790323691464,56.9445948875257,95.14972741935527,4391.064992358877,0.0006353087115714,185.2926779605615,1269.327022847623,1960.284532617551,793.6219748480829,176.7407868430147,121.0448838450584,72.3109687218466,642.9819612728294,274.7005538773398,20.81677860751872,323.7490897649965,1452.886057929319,389.4366525082216,336.056683673348,310.8548428573886,418.8512709292921,0
84,42860000,768215,7682,47,61.29809780268027,6.2164,15.881645,20.5372,23.9409,15.9419,10.8608,8.0547,5.1088,5.1088,2.4849,3.3566,7.570660000000016,17.4662,144.3323136924073,116.5755961925287,103.6400840229149,61.97698617300124,31.27237396103883,22.21349013333333,16.85947090449089,13.05636237879777,13.37816274638636,26.04717162249515,69.81518816489351,121.6355857611545,5714.106349353129,0.0007124107987155,221.1279967440509,1236.574099167871,1932.752397318492,768.1145543134842,224.0587237284614,151.5814742440229,88.16388094513924,629.2127357100577,261.6837808304206,19.50022982288786,319.2158178399758,1460.724544293966,391.5053331017755,338.0717250123666,312.1517125300108,421.3881332811935,0
85,42980000,768173,768,45,440.9244966981671,72.7823,166.995,171.28105,202.35,136.961,95.4844,76.59661000000014,59.6769,55.2856,46.3299,50.9295,94.7145,166.995,929.7135405351178,854.875489171026,807.5070292567557,539.2838175510208,286.3539230163928,214.6169381930181,170.22336692607,141.6584857996021,127.6744126845641,171.4558735019976,381.5215135395184,719.0567564814824,41453.6652095743,5.57509758293e-05,481.5087886473964,1305.007051779315,1968.338687460642,854.0133823293005,1715.414935965034,1189.620095660946,729.5496103948692,670.0589693071299,278.758610563962,21.1018447817076,329.7401115335966,1449.848071005874,381.885554465673,335.7066430424114,318.7448650051156,416.026942032407,0
86,43200000,76795,76,51,1533.709347375105,417.366,501.336,717.3516500000001,758.5455000000009,503.427,392.91,369.179,355.4174000000003,351.5418999999999,334.091,383.697,589.403,736.7822999999999,2842.325362282874,2579.736985003404,2209.629321739129,1610.670883974357,1058.512109801489,921.3827185897418,844.6127239454089,799.6367280202377,798.0291275640994,950.0420063251088,1511.507902564101,2321.445465528146,153583.460218897,1.60993328606e-05,929.8200517712156,1280.300219260976,1975.499178969326,757.2159902635028,6235.189554576142,4287.149724300938,2582.614872810137,662.1916322659091,259.3655500893321,26.3820397569018,328.4724590113282,1395.822217480167,384.0008089037863,322.3267360684247,291.8752132654963,399.9314857704348,0
87,43250002,76789191,7678,42,35.55796542780494,3.9026,9.3052,10.4081,11.0187,8.780720000000006,6.3708,4.4105,3.5666,2.4502,1.7391,1.9177,5.674475000000009,7.018174999999991,69.30125498533744,69.0481832797428,71.95861154970773,42.05510908414001,19.35716860215059,12.88065037037034,9.834096415770544,8.232772186379917,7.722121259259232,13.91630113154181,38.8631689002185,67.5652496774194,2946.269947289359,0.0003146539574595,135.5395135999234,1345.32006599778,1938.985958047231,822.9169014336604,125.6873439857495,88.31710112312442,55.61813861832749,657.8871321954332,311.0720115876442,16.74510619561353,353.0799401436374,1445.502121353144,371.0480493293185,336.4786155866313,333.0194008556462,407.7250643877159,0
88,43300000,7678817,76788,44,43.08789175655658,5.661469999999989,15.5671,18.8578,24.8417,18.3625,13.772,9.4285,7.0433,5.2902,3.715,3.0255,7.21095,13.017,74.43583387096757,76.78515921828891,82.7258884770887,62.12837333333312,32.194058411215,21.09507715458281,15.35168578011845,12.06846875,10.96183618055556,19.68318080808078,44.88143843537409,67.72491644204833,3184.717606645361,0.0016621136941561,158.9706578554134,1346.083147261029,1978.681896902176,792.8457918402005,135.9365391644723,95.54184603096951,60.19648953915456,658.8208374846406,311.7559600643663,13.39167590494811,356.5243238100093,1464.443252069817,373.4345173241488,341.5571008014801,340.1465774092151,412.2658305396737,0
89,43429998,7678537,7678,42,126.0337553399261,14.256,35.76430000000001,40.3357,57.8984,42.0604,30.44572000000001,22.1081,16.57474000000002,13.3857,8.3981,7.983949999999992,20.33505,31.60544999999997,239.7680952346038,231.2776542236521,243.5934230205272,175.1454257575761,80.94174332844561,53.82978806426926,40.8907446480937,32.21737272727256,28.15970903703691,47.75734996415766,125.6441386666667,219.7238162724013,11672.28784972756,0.0003339850006978,271.6069493302749,1312.374759643458,1977.645836707035,778.6526678661586,485.7437836528243,337.6934557770307,208.1494188857114,644.5860164594008,299.2695158976057,14.48228322056359,349.4052783079125,1467.440794882354,376.3911140171481,342.0489491377201,337.8452180492281,414.3542730544057,0
90,43670000,76783311,7678,50,177.635337046213,21.952,59.02326,64.83152,78.94977500000003,55.7066,42.8248,30.5804,24.6684,19.9515,12.8844,10.3535,34.8519,60.03566000000001,341.3394251861038,319.443998502382,326.754778317757,236.1000429762669,112.1890493482309,76.66211041800626,59.43159243176159,47.27491191067006,42.67122532051313,75.0479891439205,187.9667674358977,314.2603200992557,18598.5847499293,0.0003758932263465,388.7742558046044,1268.589307127423,1895.932831586407,743.5942239048992,748.1597457338745,512.2568442888047,305.8418055243686,627.2608678248599,284.5814383681927,15.18136046070372,337.4036749997084,1472.624631699299,379.7691107942106,343.0654571191196,335.7375917140665,417.3217073387233,0
91,43675000,7678235,76782,33,22.88185195164422,2.2008,4.69895,6.1203,7.6138,4.0651,2.7426,1.9577,1.9577,1.7324,1.333,1.2937,3.0514,5.695,50.19963032258052,39.73972521459222,40.74305332068305,19.70742186274511,9.46874948837206,7.122399809523763,5.966367373271875,4.92787004608293,5.004260190476175,8.78184672811059,28.86875161904767,55.73392423963123,2300.846926492708,0.0020219209214536,128.1718352758157,1155.327170554797,1689.052209843522,696.1843590572527,84.2919510865209,55.10820011629374,29.57241801734499,587.6135778920508,240.221996860977,17.62441762578353,305.3205354735974,1476.422391153895,388.7300379802314,343.309515161616,323.8630850382874,423.8029207162101,0
92,43880000,76781573,7678,49,219.3285395483555,26.507345,65.47674,79.733125,92.14602499999997,67.7881999999999,49.4509,34.2878,26.83860000000001,23.5072,16.83191000000002,11.9816,34.6439,74.8495,426.6285792803982,385.9963627637845,392.1312602783055,283.0240088888883,134.3902017369727,93.30297064102601,72.93924423076953,58.64377122580647,53.45650881561233,94.88034651612932,242.475965533333,392.3601366223908,23851.49464726858,0.00027857719381,444.3276156778058,1233.722794940245,1847.049202863278,723.076985550433,933.096544892519,630.5661713858145,365.8520945674481,614.6298672075897,271.7820685485417,15.38738217110745,327.7662161014095,1476.73577836522,382.6018604711496,343.8417140900085,333.7867526465684,419.7928044902988,0
93,43980002,7678139,7678,28,192.6864867629248,19.7051,51.99733999999997,71.9844,94.14983500000002,59.1477,42.1036,25.16866000000003,16.4838,13.80885499999994,9.646045000000004,8.5546,26.13264999999999,57.58047999999999,368.0709206225686,351.9957404862585,388.5244906523855,247.3343375745526,118.5810609496122,78.39997982283454,60.15874373814024,46.92616246498592,41.31888369876079,66.09043122676566,196.632238215325,373.8516334590015,24632.36928040547,0.0002887578143365,470.1814203796428,1227.341634183778,1840.965242960932,718.3142605910988,958.6609705235646,646.2260481439926,372.8454910618671,612.2616370198223,269.6011538712139,15.33492942419827,325.9800943301814,1478.132772968394,383.2428062648859,344.1359670254604,333.667879619675,420.3733553854453,0
