,codigo,cobacia,cocursodag,q95,knnr_intervalo_i,knnr_intervalo_f,knnr_qtde_dados,knnr_desvio_padrao,knnr_media,knnr_media_lower_bound,knnr_media_upper_bound,knnr_mediana,knnr_mediana_lower_bound,knnr_mediana_upper_bound,knnr_moda,knnr_dentro_intervalo,brr_intervalo_i,brr_intervalo_f,brr_qtde_dados,brr_desvio_padrao,brr_media,brr_media_lower_bound,brr_media_upper_bound,brr_mediana,brr_mediana_lower_bound,brr_mediana_upper_bound,brr_moda,brr_dentro_intervalo,svr_intervalo_i,svr_intervalo_f,svr_qtde_dados,svr_desvio_padrao,svr_media,svr_media_lower_bound,svr_media_upper_bound,svr_mediana,svr_mediana_lower_bound,svr_mediana_upper_bound,svr_moda,svr_dentro_intervalo,XGBRegressor_intervalo_i,XGBRegressor_intervalo_f,XGBRegressor_qtde_dados,XGBRegressor_desvio_padrao,XGBRegressor_media,XGBRegressor_media_lower_bound,XGBRegressor_media_upper_bound,XGBRegressor_mediana,XGBRegressor_mediana_lower_bound,XGBRegressor_mediana_upper_bound,XGBRegressor_moda,XGBRegressor_dentro_intervalo,RandomForestRegressor_intervalo_i,RandomForestRegressor_intervalo_f,RandomForestRegressor_qtde_dados,RandomForestRegressor_desvio_padrao,RandomForestRegressor_media,RandomForestRegressor_media_lower_bound,RandomForestRegressor_media_upper_bound,RandomForestRegressor_mediana,RandomForestRegressor_mediana_lower_bound,RandomForestRegressor_mediana_upper_bound,RandomForestRegressor_moda,RandomForestRegressor_dentro_intervalo,XGBRFRegressor_intervalo_i,XGBRFRegressor_intervalo_f,XGBRFRegressor_qtde_dados,XGBRFRegressor_desvio_padrao,XGBRFRegressor_media,XGBRFRegressor_media_lower_bound,XGBRFRegressor_media_upper_bound,XGBRFRegressor_mediana,XGBRFRegressor_mediana_lower_bound,XGBRFRegressor_mediana_upper_bound,XGBRFRegressor_moda,XGBRFRegressor_dentro_intervalo,LinearRegression_intervalo_i,LinearRegression_intervalo_f,LinearRegression_qtde_dados,LinearRegression_desvio_padrao,LinearRegression_media,LinearRegression_media_lower_bound,LinearRegression_media_upper_bound,LinearRegression_mediana,LinearRegression_mediana_lower_bound,LinearRegression_mediana_upper_bound,LinearRegression_moda,LinearRegression_dentro_intervalo
37,"(41075001,)",769543991,76954,9.669585,1.4137333333333333,12.7251875,186,3.437696635357038,4.1827974731182795,3.720923029569892,4.685130110215053,3.65605,3.0655666666666668,3.9712666666666663,4.831166666666666,1,-30.156752708268,60.422613838289465,186,22.29791644403684,11.230961923838883,7.755227629712196,14.429581058028846,11.61825258580803,7.950047204193254,16.39171633037214,-40.61161582447484,1,3.2147562081760386,10.63546131110632,186,1.9082359048269997,6.994023989723808,6.691879330278849,7.273667112325286,6.987133119509831,6.689667339619655,7.265575639142402,2.8692127424075515,1,0.407257504761219,56.533820152282715,186,17.681699752807617,20.359875,17.892978811264037,23.099490880966187,21.517669677734375,17.477379846572877,23.77906608581543,0.09585711,1,0.3530221999999998,50.56019433750004,186,16.660743639687496,20.175554784715825,17.65371791533891,22.67096370381049,23.85289389999999,19.83627414125,25.761188653124997,0.2219739999999998,1,0.8060854151844978,55.66790819168091,186,17.722749710083008,21.025646,18.482755661010746,23.799703788757324,23.7384033203125,19.72897720336914,25.902137756347656,0.6394345,1,-42.12627222113526,64.61515316751225,186,2953761018158.9585,77084368259.94112,-302161307796.5866,511839332232.393,7.875859544745033,4.949304021410015,13.226143042641922,-15183731817990.271,1
38,"(41135000,)",76951173,76,230.307,23.066333333333336,489.4501999999997,193,141.70292407396124,190.88725131260793,170.66119051122624,210.93993252936104,125.5743,114.2725,213.31043333333332,223.07006666666663,1,101.27233810306656,512.7724265388337,193,145.1740190185468,218.5601231302652,200.42496340128477,240.1192518934387,188.69582412804388,176.531517099416,199.54641769114903,45.72973297409856,1,7.369399609917512,19.7945492610634,193,3.2546324806315754,12.402340330872088,11.972992693502915,12.868197656861351,11.993189607346553,11.410277838353664,12.570299793570328,6.73865973762947,0,35.67204818725586,598.3469604492182,193,155.0494842529297,217.74406,197.5231540679932,237.90779495239255,259.15447998046875,146.21775817871094,266.1678161621094,24.080431,1,87.55464708000001,485.5207731899999,193,108.0854961928865,255.88401647772025,241.3959497353433,270.59017385646376,240.26874899999984,226.13660506625007,253.8533829999999,60.652680800000006,1,58.845849609375,589.2576782226554,193,142.3612823486328,252.60509,234.3635284423828,273.13408813476565,266.0096740722656,215.50030517578125,292.83710632324215,39.179363,1,-81652454983.97787,759.782554414749,193,10195985007150.818,-281380703755.3852,-1649336923384.808,1153898844689.8254,187.88847408906744,176.98960998030557,200.09651741410016,-78599378113641.06,1
39,"(41150000,)",769499975,7694,1.46,0.3348733333333332,5.600675833333333,178,1.3041113921102714,1.608101722846442,1.424092320224719,1.8084241217228465,1.4636333333333331,1.4636333333333331,1.4636333333333331,1.4636333333333331,1,-39.84801922333688,36.54209902574401,178,19.50741354453591,0.6019227754212217,-2.259233778975014,3.4047023977143516,1.2939649219547036,-1.0844731784624804,4.761626988943995,-66.9759676784342,1,3.140877681417239,10.13129403195222,178,2.0002366183364884,6.746998041208777,6.454745901781276,7.031738669134414,6.936100642612809,6.512492070044875,7.242166391536869,2.536463150215887,0,0.6590745657682419,45.447273540496795,178,12.966697692871094,11.362297,9.570746159553527,13.360437417030337,5.691559791564941,4.943234920501709,7.488132750988006,0.2414897,1,0.6738936925000001,42.85498101375004,178,12.222957002699085,11.009455981741578,9.216564220077252,12.891358766467704,5.002209749999999,3.0822509999999994,7.987770699999996,0.5326264000000002,1,0.8649055570363998,46.60226716995239,178,13.255011558532717,11.293893,9.49413504600525,13.304772233963012,4.455031394958496,3.098574638366699,6.699215888977051,0.77006334,1,-45.53969762158464,45.27302085251035,178,2756769638249.081,211312926696.39032,-113283743516.81757,691614861989.9805,2.9792593088397794,0.3877325766810173,6.254434642017046,-9052241598973.023,1
40,"(41151000,)",769499975,7694,0.8705000000000002,0.3348733333333332,5.516291666666667,191,1.1464766120556409,1.7064608726003487,1.5611226858638745,1.883261610820244,1.6601333333333332,1.6601333333333332,1.6601333333333332,1.6601333333333332,1,-36.009075373541826,27.831674748946543,191,17.4375976830307,-1.327801799317095,-3.661808632706504,1.130408532291305,-0.7667320997167764,-4.719543497408168,2.307964504013057,-42.89940102786751,1,2.9887695545424853,9.895900658750604,191,1.93472493872687,6.572055130415125,6.302694159592322,6.868451144643216,6.789770388232398,6.251794659616696,7.129582464920299,2.576713822183364,0,1.1465106308460236,35.088440895080566,191,10.132095336914062,10.332723,8.90204939842224,11.776457595825194,6.251365661621094,5.2840752601623535,7.186944484710693,0.2414897,0,0.90429915,35.928136487500026,191,10.991800224302942,9.63386898900524,8.129694377473824,11.27249778318718,2.846505300000002,2.522236000000002,3.8778989999999975,0.6247472999999998,0,1.0377954989671707,37.09422969818115,191,11.156818389892578,9.401454,7.978392994403839,10.99093837738037,3.175438165664673,2.430191993713379,4.34094762802124,0.80968606,0,-37.66297876267906,31.495571962490494,191,6826481971842.263,-552879057177.5393,-1587095284436.9226,50143025617.20511,1.3383070535761163,-2.6708277358575714,4.747255744202718,-92656949798921.23,1
41,"(41180000,)",76949983,7694998,3.4419,0.3348733333333332,8.265033333333333,181,2.1411119503946456,1.462104217311234,1.1813163473756907,1.7969364795119709,0.803,0.803,0.803,0.803,1,-31.070494377921037,33.19308824713819,181,17.559431879606855,0.4829661898977931,-2.23360771985606,3.0955519100920066,1.0361088550664164,-1.8688227003389528,4.098759066651397,-50.08788393186336,1,2.64611202696313,9.339199901772172,181,1.8146791433067615,5.86636158132804,5.61878704340437,6.109540951001634,6.127642598584263,5.697899918306894,6.30867784815211,2.2352118368133933,1,0.9187731742858888,39.32364654541016,181,11.752767562866213,10.694369,9.147648215293884,12.511407947540285,5.363461017608643,4.4406455755233765,6.33773946762085,0.67585486,1,0.5159193999999996,41.817261400000056,181,12.807421211141085,10.8084911621547,8.96336567005624,12.640846598706595,3.5811086000000016,2.471235849999999,6.1281675500000015,0.4033684999999996,1,0.8102797865867615,45.52562713623047,181,13.35019302368164,10.846631,9.09087245464325,12.932712507247924,3.153416156768799,2.6823015213012695,6.001465797424316,0.6801678,1,-34.38124216006187,46.63607293820803,181,1545998670718.446,-13490441479.106224,-250265869582.5903,197398061680.09717,2.847082465383039,0.2362356343918605,4.967024310950066,-16618420753660.826,1
42,"(41199998,)",769499571,7694,11.5124,5.6046000000000005,38.105333333333334,212,7.88180680678739,18.50189525157233,17.403211631682392,19.637105399371073,17.35321666666667,16.221633333333333,19.421299999999995,16.221633333333333,1,-36.018401713461586,42.65478393022715,212,20.033132162544103,2.964312991837583,0.3082356793090964,5.745469613193789,3.8718222081431297,0.2892817757316663,6.032132099588667,-46.54039807498522,1,3.7207257451090823,8.764229031056685,212,1.3917156043834389,6.037930821458851,5.846106027280259,6.223621775855346,5.774423296103633,5.585442706448128,6.17454548732889,3.236934004636338,0,0.966714322566986,43.41307935714721,212,17.3481502532959,12.802427,10.595062637329102,15.165501022338866,4.461954593658447,3.3934104442596436,6.89668083190918,0.16651708,1,0.72650576625,226.0792004387496,212,51.19494721733485,30.137751069575476,23.53147393829599,36.808346819367415,6.707480900000004,3.451098004999998,12.401902887499988,0.5275208000000002,1,0.8759644627571106,108.27212677001944,212,25.487661361694336,16.949734,13.60470790863037,20.572477769851684,5.753379821777344,2.7228713035583496,10.705601692199709,0.71768534,1,-1075134765574.9944,60.84844354529909,212,5690142551924.98,-199197013689.3817,-979092987146.4664,518806921282.6826,6.434386603742659,3.0936256783592526,8.301473631740919,-64072562919275.55,1
43,"(41250000,)",76949831,769498,1.3317,0.2848399999999998,19.38618333333333,191,6.217539645546793,4.3220074171029665,3.419428317190227,5.290512838132635,1.1833333333333331,1.0136999999999998,1.3306333333333331,1.1833333333333331,1,-36.6094166381557,39.69532964854923,191,19.188241690957422,2.6156156775296946,0.107018749983896,5.080477379145277,2.4029068331832946,-0.0467757206123451,7.979528950034208,-48.169474627708226,1,2.0148393013286157,9.241001094621238,191,1.9072970271841967,5.4110534460067905,5.155377641461063,5.691481733149327,5.366584754785987,5.022122638052137,5.778309034016709,0.7311905341274523,0,0.0632564947009086,40.838640213012695,191,12.667728424072266,9.640606,7.824922239780426,11.480818438529967,2.1577653884887695,1.4277106523513794,4.946849346160889,-0.83603096,1,0.1198397499999999,42.68760978750004,191,14.258938690722127,11.220147309685869,9.21244320469241,13.197134690621732,2.568734799999999,0.9258666500000006,5.6023712,0.0867471999999999,1,0.5537500232458115,43.963006019592285,191,13.979565620422363,11.035704,9.06775767803192,13.036418008804322,2.2170767784118652,1.2264537811279297,5.399696350097656,0.41369307,1,-47.42834150179179,48.67033096916204,191,4632417400909.117,-26994295602.38789,-701082612121.5391,582631746813.2151,4.6240546135976786,1.418004321251587,8.692279661048858,-44925662701721.29,1
44,"(41260000,)",7694977,7694,18.8523,6.645256916666668,31.39484641666667,220,6.385807295599225,18.402434333333336,17.662422160227273,19.16980302348485,17.669516666666667,16.562620416666665,18.358112499999997,25.3864,1,-23.896599876842515,66.00970822768454,220,21.905117318459315,17.942012227156734,15.010563252236006,20.762847972828418,17.408146375277305,14.984256476329652,21.221059429575973,-38.17879907810877,1,3.788871865054249,9.826615229410631,220,1.6335709882364713,6.58691978692347,6.366142875515166,6.813827245336192,6.33255946942216,6.053283080275606,6.66832380924455,3.2479447384174023,0,0.8744530752301216,48.37526626586914,220,14.81185245513916,20.333118,18.28343744277954,22.333155727386476,20.374767303466797,18.02817153930664,22.20932388305664,-0.19186117,1,0.6701060137499998,139.69791760375008,220,45.02597971865869,34.35931115454546,28.889406149460235,40.430660090414776,22.82154020000001,20.043777750000004,24.47069246437499,0.3370599999999999,1,0.9339841604232788,70.49644527435305,220,22.436120986938477,23.309406,20.579750633239748,26.44267449378967,21.72356414794922,19.992531538009644,22.838780641555783,0.83605623,1,-36.10875187541079,73.80648759403992,220,2964982763756.1577,71886928200.97102,-241794695454.34607,500492888182.837,21.36872869350765,16.609179555179782,24.69262960996275,-14430483649440.344,1
45,"(41300000,)",76949639,769496,1.523,0.695824,17.93463916666666,212,4.96403391300168,3.624738144654089,2.9994628844339624,4.306479476415094,1.837616666666667,1.5602533333333333,1.924133333333333,1.9241333333333337,1,-40.16090538609688,37.29176828974026,212,19.16867468500984,0.3505913797439976,-2.193875764525464,2.8714711522807184,1.6083078253089127,-2.160757467913782,3.484661570082004,-52.170755045482494,1,1.8290441850045012,8.851904075921674,212,1.696871071964322,5.035084141696489,4.812323484821817,5.259076713715343,5.0341231435539795,4.674609589735408,5.292627107310894,1.5317851921121504,0,0.3546379670500755,41.173894023895265,212,11.677271842956545,8.839308,7.3125195145607,10.458568906784055,2.732072591781616,1.9906787276268003,3.578718423843384,-0.35173592,1,0.1540125374999999,43.64731566750004,212,13.350647069949092,10.066718925134774,8.383653670988041,11.840045835033695,2.22946545,1.2472728571428582,3.0220075999999985,0.1122041999999998,1,0.6616402208805084,45.846536731719965,212,13.302567481994627,9.932137,8.129987835884094,11.695677137374878,2.037755966186523,1.2894863873720168,3.031205654144287,0.45184886,1,-50.54333724806147,48.65105596657049,212,6661591081571.251,-356032198587.22186,-1388563695760.862,305205409114.3255,2.7551459971780545,-0.3348414247278476,5.246228086693526,-91375539275900.52,1
46,"(41340000,)",76949597,7694,21.8598,5.979048333333334,32.08523,175,8.693537090807272,18.907739847619045,17.783117647142856,20.26331779047619,18.253333333333337,16.7114,18.5565,23.498266666666662,1,-25.28586865781716,62.250202584563226,175,22.262413598868267,19.89628235076409,16.62775520141412,23.13238396955615,20.011239622772337,14.611112675170745,25.56761294340042,-32.754996873966505,1,3.5597684227851514,9.81807443721233,175,1.6718739477738038,6.494732866255916,6.250160252705945,6.758674880039681,6.247248910820682,5.97564451608224,6.669879366185354,2.6460591739073105,0,1.1026545286178588,48.3238868713379,175,15.344910621643066,20.59044,18.513636207580568,22.717346239089967,20.82360076904297,17.127618932724,22.95039176940918,0.41096458,1,0.790069985,117.1851847475,175,31.207647376464756,29.464302632122457,25.24380216869388,33.68646109172143,23.8400371,19.70183545000001,25.96659219999999,0.3967178999999995,1,1.0540221869945523,61.050748443603545,175,17.311691284179688,21.691544,19.249152994155885,24.287996101379395,21.98664665222168,19.093416213989254,23.851259231567383,0.75300884,1,-30.33673688823739,82.74277882603936,175,3354120638865.4824,110440630497.24129,-323003915682.3468,626349334116.9244,22.62239262939194,19.30316684325915,28.21793124285489,-19869253289212.02,1
47,"(41380000,)",769495811,7694958,0.98,0.7914666666666667,30.97109666666667,220,8.81695964515865,7.500305666666668,6.304111462878789,8.599406861363637,3.5467,1.9241333333333337,3.5991,1.1833333333333331,1,-42.15045584860607,40.96495462178082,220,20.39523937797623,0.1375992681205254,-2.735669713991171,2.7998078822282855,0.6192036224450561,-2.5343162181447365,4.443950309972067,-47.715167135256536,1,2.088122234121082,10.072041142563965,220,2.0317506099811045,6.4742359635570805,6.199980197521974,6.7359689726934,6.535811438700412,6.229208706583026,6.927648923649823,1.1885770888831138,0,0.1073595782741904,45.822997474670416,220,13.170574188232422,10.472552,8.753868579864502,12.252593064308163,3.0479702949523926,1.6153289079666138,5.248514175415039,-0.4413473,1,0.1003328849999998,43.30707391625003,220,15.017239110805036,12.152323941590913,10.31238079202841,14.133777685704548,2.58331485,0.9046716500000004,6.511688500000003,0.0836269999999998,1,0.5778276965022087,46.39566802978517,220,14.450039863586426,11.692614,9.958011436462405,13.742196679115295,2.3986668586730957,1.1317485570907593,6.509270668029785,0.54310364,1,-47.67359483748698,47.00822998855851,220,7225224559979.027,-145381285064.26282,-1205033517079.3103,665837431994.3218,3.13473317094234,-1.1641890115510058,7.066673977866148,-91760168175464.16,1
48,"(41410000,)",769495597,7694,26.3377,7.758904166666667,35.21137666666663,192,22.006909329376917,23.069088211805553,20.55018088845486,26.640438875,19.866933333333332,19.866933333333332,21.864402958333333,19.866933333333332,1,-14.767788714552353,82.18176686687728,192,29.551575669753788,28.941678732961844,24.79434124536138,33.30626494571112,27.94635169485698,23.423434555833815,31.613922254949955,-31.07596536882147,1,3.898859702773441,10.605160290259729,192,1.9062215620811096,7.03894428346558,6.772914033241456,7.3058731196846365,6.810565753411914,6.440918950205108,7.220465165225044,2.771633288543579,0,0.889584156870842,79.7475357055664,192,29.753673553466797,28.301931,24.44993886947632,33.05853853225708,24.53454208374023,22.34453773498535,27.235002517700195,0.385224,1,0.4828794825,149.29417843375006,192,42.879963217093106,38.89789369869792,32.997538543378916,45.85425473619794,28.267806099999987,24.694690449999996,32.50852759999995,0.1664089999999999,1,0.9056822970509528,94.4864948272705,192,33.20906066894531,30.974314,26.610426950454713,36.010162925720216,25.313861846923828,22.75275230407715,30.26673674583435,0.7886428,1,-45031520498.75433,112.62867621262389,192,6018403047933.092,-108627975438.15656,-1160583213622.1963,602356309738.1211,30.376792936258212,25.746151735756655,34.62381258740121,-71999967431934.58,1
49,"(41440005,)",769495675,7694956,0.5381,0.7004333333333332,19.470911083333306,208,5.607491365862355,3.0557479487179484,2.3431620949519227,3.859795686298077,1.2668666666666666,1.2668666666666666,1.278233333333333,0.803,0,-32.07927997486852,38.82220155563186,208,18.718105037362736,1.6019117396573035,-0.8823514470307646,4.057441687696468,1.7920373371494025,-0.7013154186079831,4.668837910305249,-64.79437093523212,1,2.870035215012316,10.059341840959709,208,1.7595853181781629,6.242007204996113,6.00434211551286,6.46948901114423,6.188965354646119,5.877555714381587,6.439280721473748,1.293876081824604,0,0.1417358666658401,40.833071804046625,208,13.007640838623049,8.888886,7.143219351768494,10.655382227897643,1.5805226564407349,1.279860258102417,2.7233667373657227,-0.27831745,1,0.1092536849999999,45.48216488625002,208,14.916911112684094,10.833362214320058,8.947442866365904,12.721284054080536,1.8465749999999992,0.7525682249999996,3.760259828124998,0.0945523999999999,1,0.5744141489267349,46.82639198303221,208,14.519436836242676,10.676148,8.669796061515807,12.732014560699463,1.986500024795532,1.0886025428771973,3.647353649139404,0.41369307,0,-38.273581579057144,47.55734818542174,208,1824974663246.662,103576116733.91422,-127681509802.24622,384555010819.8432,3.2729187162397793,0.0739403554460267,5.500963677754058,-12660993904126.39,1
50,"(41539998,)",769495633,7694956,1.4889,0.6218333333333333,33.398230000000005,175,10.392642672541024,8.251890838095239,6.83043734809524,9.849169928571428,1.3237,1.1309333333333331,3.431331666666665,0.9499333333333334,1,-44.65062858708927,36.89233298012537,175,20.9971009504986,-2.793188464787262,-5.969820668908839,0.2689114833929298,-1.2245894567800804,-5.732409243154308,1.923914759123832,-73.53944050955627,1,2.256432195250131,10.454631446091208,175,2.197660547304689,6.162506255571994,5.83422430380581,6.511854326513027,6.092493766084577,5.637014073675366,6.463630092479091,1.7321394154589145,0,-0.1750098824501037,35.145946693420434,175,10.610228538513184,7.1121387,5.571608912944794,8.669451928138733,1.3499456644058228,0.9856113746762276,1.9427729845046997,-0.76343995,1,0.1074488299999999,41.64029892750004,175,13.987297267395917,9.384653115428572,7.430348286292859,11.495525408207143,0.5053001999999995,0.3424397999999997,1.6086997999999997,0.0950929999999998,1,0.5257375091314316,41.55280017852783,175,13.057591438293455,9.152499,7.198425149917602,11.13977129459381,0.9528818726539612,0.8714398100972176,1.753192901611328,0.49227947,1,-51.91325368063444,3111801971728.293,175,3878933665919.646,12381584221.075804,-620931004957.4778,575450411944.3073,0.9454837197149571,-4.030126427382754,4.779087759220317,-40755351610140.76,1
51,"(41600000,)",769495513,7694,27.9617,10.473,55.271889916666304,192,18.45609566463562,26.30494385416667,23.98392331770833,29.189826608940976,23.01863,22.005633333333332,24.53179666666667,33.05706333333334,1,-22.753175534285507,91.89354975062405,192,29.633796014206503,30.57679456356425,26.381654773129544,34.60099711628567,29.102930494329513,23.76624510654416,34.655780571886694,-32.768896173587365,1,4.301147897242715,11.71104938860899,192,2.047606862759506,7.751084666647135,7.457569334011028,8.0412593665016,7.6876871620065135,7.262158544216765,7.961288531341861,2.749632131841436,0,0.8157011404633522,119.84392509460449,192,33.71730422973633,35.9389,31.16920485496521,41.02278213500976,31.316883087158203,27.41213150024414,35.22771072387695,0.3918678,1,4.613265032499998,262.1859406837499,192,68.50450490545765,105.80175725052084,96.23028591055991,115.68895079120443,96.10839542499998,89.37269415750004,103.05903430000002,0.5513026499999997,1,3.633743077516556,150.60516891479492,192,42.91350936889648,54.60956,48.59695863723755,60.28336935043335,42.253326416015625,38.82259540557861,46.52138137817383,0.7880351,1,-27.010418713901124,127.0454807140862,192,3641900631744.766,182629811758.01996,-267058390072.56448,768299150332.4941,31.787956393850795,26.784397850163856,37.51254168666187,-20642922900524.613,1
52,"(41650002,)",7694937,7694,30.8772,10.473,112.03959666666668,193,28.02383221039986,30.035123955094992,26.549667167098455,34.49489496675302,26.229430000000004,25.3864,28.73336666666667,32.08523,1,-9.587257019823092,106.70366932930656,193,31.842295269043447,40.12133634824921,35.90284949210065,44.58459190924928,37.209371498050054,31.988540403159107,42.44426950213319,-27.807313024784374,1,4.951362153085507,12.243134629239908,193,2.0032791127667693,8.271561498250094,7.999442332293541,8.551373168800156,8.318681120548096,7.884034621891427,8.677761301374854,3.872859776428867,0,2.042997479438782,157.08720092773433,193,43.12150955200195,45.320415,39.86620206832886,51.61773872375488,34.456207275390625,31.913890838623047,37.526084899902344,0.78061956,1,16.40964717000001,282.56735187999993,193,70.33033956077679,109.35857058134717,100.09486402677464,119.57752099659328,96.60537030000005,91.74177960000004,106.8009402,0.85145075,1,11.967263412475589,191.17486877441405,193,48.769561767578125,60.710766,54.19740972518921,67.23567428588868,44.55555725097656,42.2274169921875,50.701934814453125,1.1868064,1,-11.187962466197757,179.09284428812293,193,1239097573369.3276,64313678920.14265,-77724232683.07729,258829885421.77423,40.303935972791166,35.00452309467715,44.587734314154126,-8188390719313.108,1
53,"(41685000,)",769492513,769492,0.0535,0.7988,33.398230000000005,204,10.946219034451817,12.193017696078432,10.726640040849675,13.659867693218954,16.936,9.109693750000002,16.957333333333334,16.957333333333334,0,-42.02920877600037,37.17030615377207,204,19.940091178656225,0.8369839544904306,-1.900217768457303,3.454509464491494,0.4440465066361696,-1.6723984146333155,4.260778344081051,-85.45528949954308,1,5.088577395655936,13.21567095612668,204,2.0050507322758784,9.590054632968569,9.294342461377028,9.837955363676256,9.747679570412526,9.346186668571256,10.04385477630546,4.409450474718829,0,-0.1585785647854208,106.8550323486328,204,26.277315139770508,15.617835,11.996092534065246,19.090111255645752,4.157811164855957,3.17840838432312,6.987954795360564,-1.0860717,1,0.2122107149999999,343.2086684875,204,85.6670961515708,112.90117948480396,101.07086493819244,125.54829841977946,103.07762644999995,95.07659360000004,114.00704647500004,0.1474602,0,0.7297831103205681,146.8062057495117,204,41.042388916015625,41.60207,36.22019634246826,46.92998609542847,29.12162399291992,26.053600549697876,31.390655517578125,0.5565537,0,-66.01017933711707,44.51559688258965,204,1271314142530.1345,11690942002.930569,-158633784119.05554,173921025830.1193,0.3904912506378082,-1.5100753742204631,4.43450252033833,-12605295566738.465,1
54,"(41780002,)",7694837,76948,8.7703,1.0023333333333333,40.76719666666667,196,10.37210236734098,24.073874591836734,22.490506418367353,25.55589428911565,24.604496666666673,24.604496666666662,25.94128166666667,40.76719666666667,1,-32.201813175986814,58.78590757512444,196,21.979707534964813,13.436520362824366,10.40506430988796,16.55746182796865,13.040258941738948,10.569138707274805,17.454071940229404,-42.68848296053878,1,3.7244936468296848,12.17803995438518,196,2.2129124741373416,7.1876397086702175,6.888297691280572,7.503169009852307,7.103793931983043,6.68346285602045,7.660271788957793,2.3762153578191345,1,0.160774833522737,44.41372728347778,196,16.00677490234375,17.091793,14.947994327545166,19.451497554779053,14.954212188720703,8.640161514282227,20.18937110900879,-0.7008975,1,0.2169822249999999,53.629612406250054,196,20.831314540955315,20.306282537627556,17.45476225770409,23.02161159727361,19.09857967500001,9.98374235,23.331606775,0.1543915999999999,1,0.6897302120923996,52.299224853515625,196,17.52387809753418,18.39784,16.11359977722168,20.7629638671875,17.86594009399414,8.101074504852296,20.85886573791504,0.49970686,1,-34.331338571402945,189368752797.8657,196,3597212179549.816,26935751434.66996,-583429816244.2827,478272483645.0889,14.175286147436497,11.289847969378798,19.391639684316665,-38427218720721.82,1
55,"(41818000,)",7694713,7694,41.95629000000001,11.981736666666668,221.39246166666703,195,72.86370964975525,39.8200547008547,30.390232282051283,51.27222275213676,27.278066666666664,22.5364,28.3922,29.7052,1,-0.9725869001358772,174.43377480598167,195,80.37017313714118,63.23503899128506,53.48620552224472,75.92014023827706,49.3026115352837,44.568746503309086,56.09169215154906,-25.547281447522117,1,4.847614514484127,13.978464690137873,195,2.9444695305921615,8.954693994448203,8.55809972542016,9.366912470650584,8.417628239775386,8.08542590757437,9.102943840362164,4.354584359635243,0,5.51731266975403,278.7908401489259,195,92.46029663085938,65.71153,53.75762014389038,79.97252082824707,36.71653366088867,33.49988555908203,40.0128059387207,1.1802217,1,28.59878582749998,336.89042168000026,195,89.8711708094738,140.1391288738462,128.88191724763465,153.17877900062183,117.15039590000006,109.52495880000008,129.08850300000003,1.9552160000000005,1,16.34198741912842,306.040544128418,195,95.3876495361328,89.623436,77.25870380401611,102.65480880737304,54.25906753540039,48.48143768310547,59.79012298583984,2.2830727,1,-5.116814129685184,248.96882743647208,195,381581134800.5305,-23296865586.64619,-82421150192.35469,8927794307.491192,51.074176141783475,47.98533666799353,57.174219905691075,-5251188336388.224,1
56,"(41890000,)",7694439,76944,1.0565,0.4644666666666666,30.66078750000002,200,8.84001154054282,6.643916450000001,5.405527732916667,7.787647434583333,0.9279,0.8999333333333334,0.9279,0.4644666666666666,1,-42.445876060634,37.06399933606333,200,20.203711094169275,-2.4930181498203545,-5.161363237730543,0.4786532818625963,-2.827896341573613,-6.251108476694277,1.298444748131239,-51.69008022468155,1,5.420698989546327,14.398125347668064,200,2.2449089701521463,10.483533841156778,10.20683211511637,10.800569358517253,10.811689792700662,10.565474954687016,10.987383306637094,3.5690074287440403,0,-1.0900695204734805,112.39448852539064,200,32.002628326416016,19.736357,15.281310772895813,24.39907574653625,4.185807228088379,3.0084597945213316,9.79182243347168,-1.5425012,1,0.2217069099999999,320.04318715000016,200,85.39970703879054,112.97836160975002,101.60996897994376,124.39130989823128,105.34983895000003,88.88942482499999,110.08017769875003,0.1710071999999999,1,0.6725660905241966,144.52468147277835,200,39.18201446533203,41.224205,36.19226551055908,46.665414524078365,29.685386657714844,26.420673370361328,33.67421579360962,0.43977517,1,-50.07630598014545,38.09628844523004,200,1770311710154.3345,127532368116.16644,-54409552122.17877,414695406732.62897,-4.208237384115904,-7.233262081788862,-0.3010275249304399,-3614763458926.6143,1
