,index,q95,rodada,y_pred_knnr
29,118,674.9713000000012,707,651.7092666666673
0,45,1.523,708,18.5437
1,131,65.8824,708,31.80286666666667
2,107,592.418,708,557.3198000000007
3,100,0.0224,708,0.3983666666666667
4,40,0.8705000000000002,708,5.841333333333334
5,23,16.2733,708,5.3307
6,59,0.9925,708,0.9492333333333334
7,71,1.5634,708,0.8874000000000001
8,103,35.2917,708,42.258766666666666
9,104,60.6356,708,85.31476666666667
10,6,4.138,708,3.524113333333334
11,149,749.272,708,765.3746166666665
12,79,19.0626,708,6.229733333333333
13,35,267.5,708,33.88506666666667
14,18,0.4606,708,2.39029
15,15,20.7338,708,5.593933333333332
16,113,37.4758,708,78.868
17,27,0.1986199999999995,708,0.0818
18,55,41.95629000000001,708,13.542499999999999
19,0,2.601039999999997,708,12.120580000000002
20,73,14.8822,708,10.761533333333334
21,106,64.84307000000018,708,74.73176666666667
22,76,0.9202,708,6.229733333333333
23,117,653.749,708,658.7833666666678
24,122,1.7296,708,10.011066666666666
25,138,819.714,708,803.2962833333331
26,46,21.8598,708,23.498266666666666
27,49,0.5381,708,11.115366666666667
28,17,0.7619,708,18.5437
29,38,230.307,708,135.3323
0,64,1.3146,709,14.19791166666665
1,103,35.2917,709,54.31815666666673
2,19,1.9377,709,1.8746666666666665
3,14,3.1201,709,0.3174066666666665
4,23,16.2733,709,7.713166666666667
5,136,0.1093,709,0.0271
6,144,0.0,709,0.0
7,40,0.8705000000000002,709,2.270633333333333
8,42,11.5124,709,8.2238
9,44,18.8523,709,20.7877
10,59,0.9925,709,0.9217666666666667
11,69,9.8188,709,8.568333333333333
12,29,0.2903,709,0.1360066666666665
13,25,0.036,709,0.1360066666666665
14,53,0.0535,709,17.1682
15,6,4.138,709,3.524113333333334
16,57,0.3474,709,17.3228
17,78,1.1114,709,12.213466666666667
18,30,25.3048,709,15.637666666666666
19,63,351.6975,709,376.05300000000005
20,8,1.06597,709,2.4915333333333334
21,10,7.8011,709,9.228866666666667
22,111,30.2317,709,26.892666666666667
23,92,26.507345,709,38.14646666666667
24,35,267.5,709,100.7265
25,109,21.0648,709,26.892666666666667
26,33,4.3,709,2.939633333333333
27,76,0.9202,709,12.213466666666667
28,2,4.9898,709,3.6344600000000002
29,22,12.6221,709,1.8746666666666665
0,124,44.9176,710,64.69826666666667
1,21,1.91,710,10.383133333333333
2,4,30.2281,710,2.6276266666666666
3,70,24.3336,710,6.27451166666665
4,119,649.721,710,660.1260333333345
5,106,64.84307000000018,710,44.4677
6,146,781.017,710,786.7510000000001
7,145,710.2378499999994,710,786.7510000000001
8,39,1.46,710,6.8618999999999994
9,125,4.1632,710,17.98239
10,62,0.9316,710,2.395566666666667
11,59,0.9925,710,0.9492333333333334
12,24,19.7695,710,9.172099999999999
13,114,116.727,710,52.45093333333333
14,71,1.5634,710,5.209133333333333
15,72,1.2908,710,3.730066666666666
16,30,25.3048,710,20.481966666666665
17,105,3.8259,710,14.371733333333333
18,11,2.2915,710,11.065399999999999
19,9,50.0127,710,4.346323333333333
20,67,3.9056,710,6.27451166666665
21,78,1.1114,710,6.9976666666666665
22,16,4.3194,710,11.065399999999999
23,99,0.2635,710,0.5770666666666666
24,19,1.9377,710,10.383133333333333
25,108,521.196,710,632.6082666666673
26,122,1.7296,710,20.499666666666666
27,7,44.5338,710,2.3179366666666676
28,127,92.2362,710,112.13376666666666
29,29,0.2903,710,0.12183999999999982
0,126,26.5578,711,33.6739
1,29,0.2903,711,0.12183999999999982
2,145,710.2378499999994,711,778.386
3,124,44.9176,711,85.99013333333335
4,110,19.308,711,84.92393333333334
5,56,1.0565,711,0.46446666666666664
6,142,0.0,711,0.0
7,17,0.7619,711,18.607466666666667
8,92,26.507345,711,32.901266666666665
9,33,4.3,711,2.53829
10,111,30.2317,711,24.169533333333334
11,101,0.0,711,0.6260666666666667
12,103,35.2917,711,54.31815666666673
13,87,3.9026,711,12.161689999999995
14,140,0.0,711,0.0
15,55,41.95629000000001,711,13.542499999999999
16,90,21.952,711,11.841500000000002
17,79,19.0626,711,1.0139333333333334
18,99,0.2635,711,0.4063333333333334
19,122,1.7296,711,57.437123333333396
20,64,1.3146,711,9.359644999999983
21,127,92.2362,711,85.99013333333333
22,41,3.4419,711,4.6143
23,37,9.669585,711,4.831166666666666
24,129,91.2264,711,103.03476666666667
25,105,3.8259,711,24.222190000000058
26,10,7.8011,711,9.228866666666667
27,58,49.4681,711,1.0023333333333333
28,31,2.27,711,3.3159899999999998
29,43,1.3317,711,18.607466666666667
0,98,0.9242,712,1.2827666666666666
1,92,26.507345,712,38.14646666666667
2,25,0.036,712,0.1360066666666665
3,48,26.3377,712,10.0822
4,112,38.6483,712,29.590766666666667
5,13,0.6751,712,1.1324066666666666
6,88,5.661469999999989,712,11.5754
7,82,0.8080000000000002,712,1.9199333333333335
8,126,26.5578,712,33.6739
9,15,20.7338,712,5.593933333333332
10,127,92.2362,712,56.250266666666676
11,43,1.3317,712,10.0822
12,74,14.6056,712,16.837466666666668
13,78,1.1114,712,6.9976666666666665
14,58,49.4681,712,14.808396666666669
15,142,0.0,712,0.0
16,124,44.9176,712,56.250266666666676
17,133,155.102,712,90.24309999999998
18,19,1.9377,712,5.595366666666666
19,116,651.657800000002,712,659.4804333333337
20,130,23.9332,712,73.2949
21,143,0.0,712,0.0
22,136,0.1093,712,0.03456666666666667
23,134,0.0,712,0.03456666666666667
24,129,91.2264,712,90.24309999999998
25,32,4.744,712,2.5453233333333336
26,69,9.8188,712,12.979344999999983
27,24,19.7695,712,9.172099999999999
28,30,25.3048,712,16.171066666666665
29,102,29.2342,712,37.3107
0,136,0.1093,713,0.0271
1,145,710.2378499999994,713,778.8003333333335
2,40,0.8705000000000002,713,5.841333333333334
3,86,417.366,713,506.28219999999993
4,85,72.7823,713,36.46758166666667
5,32,4.744,713,2.4913233333333333
6,51,27.9617,713,19.325599999999998
7,76,0.9202,713,7.0614
8,67,3.9056,713,6.516978333333316
9,33,4.3,713,1.7136233333333333
10,131,65.8824,713,46.85463333333333
11,148,804.869,713,778.8003333333335
12,45,1.523,713,9.477100000000002
13,89,14.256,713,10.505356666666664
14,44,18.8523,713,18.3219
15,66,0.5634,713,6.516978333333316
16,132,63.9294,713,90.0872
17,24,19.7695,713,12.1826
18,127,92.2362,713,112.13376666666666
19,60,0.265,713,0.8796333333333334
20,118,674.9713000000012,713,608.8676000000006
21,119,649.721,713,608.8676000000006
22,124,44.9176,713,69.2857
23,73,14.8822,713,16.745266666666666
24,115,100.569,713,57.83693333333333
25,121,25.9419,713,17.688266666666667
26,95,6.8993,713,34.653556666666724
27,120,12.7955,713,25.95143333333333
28,23,16.2733,713,5.3307
29,80,48.2795,713,28.152933333333333
0,87,3.9026,714,11.507689999999997
1,45,1.523,714,18.35376666666667
2,138,819.714,714,774.759
3,31,2.27,714,4.393999999999999
4,114,116.727,714,66.22680000000001
5,149,749.272,714,774.759
6,18,0.4606,714,2.39029
7,30,25.3048,714,20.481966666666665
8,60,0.265,714,0.7292000000000001
9,42,11.5124,714,8.0273
10,130,23.9332,714,52.1232
11,141,806.112,714,774.759
12,110,19.308,714,57.77883333333333
13,0,2.601039999999997,714,12.120580000000002
14,43,1.3317,714,18.35376666666667
15,121,25.9419,714,17.688266666666667
16,101,0.0,714,1.3705999999999998
17,67,3.9056,714,6.27451166666665
18,12,4.6613,714,4.804
19,13,0.6751,714,1.0782
20,52,30.8772,714,32.08523
21,145,710.2378499999994,714,774.759
22,63,351.6975,714,305.05766666666665
23,102,29.2342,714,29.9816
24,98,0.9242,714,1.8593
25,61,1.4438,714,0.7988
26,117,653.749,714,658.7833666666678
27,148,804.869,714,774.759
28,95,6.8993,714,34.653556666666724
29,75,16.5676,714,16.183466666666664
0,21,1.91,715,5.248866666666666
1,93,19.7051,715,18.225248333333333
2,13,0.6751,715,0.12183999999999984
3,26,0.0785,715,0.12183999999999984
4,36,2.8698,715,5.258161666666666
5,1,7.1585,715,3.423880000000001
6,14,3.1201,715,0.12183999999999984
7,136,0.1093,715,0.0271
8,82,0.8080000000000002,715,3.891
9,100,0.0224,715,0.3988666666666667
10,109,21.0648,715,27.225166666666667
11,10,7.8011,715,9.228866666666667
12,23,16.2733,715,4.9842
13,123,22.3438,715,21.76506666666667
14,131,65.8824,715,31.80286666666667
15,144,0.0,715,0.0271
16,50,1.4889,715,14.491463333333336
17,147,0.0,715,0.0271
18,30,25.3048,715,20.481966666666665
19,102,29.2342,715,43.171866666666666
20,43,1.3317,715,18.607466666666667
21,140,0.0,715,0.0
22,29,0.2903,715,0.12183999999999982
23,115,100.569,715,57.83693333333333
24,148,804.869,715,746.8422833333333
25,57,0.3474,715,0.7008333333333333
26,61,1.4438,715,0.7713333333333333
27,99,0.2635,715,0.7297000000000001
28,75,16.5676,715,16.183466666666664
29,17,0.7619,715,18.607466666666667
0,143,0.0,716,0.03643333333333333
1,24,19.7695,716,9.172099999999999
2,56,1.0565,716,0.8299333333333333
3,64,1.3146,716,9.359644999999983
4,95,6.8993,716,34.653556666666724
5,46,21.8598,716,23.498266666666666
6,135,0.0813,716,0.03643333333333333
7,19,1.9377,716,5.595366666666666
8,125,4.1632,716,18.187689999999996
9,128,90.0729,716,112.85486666666668
10,124,44.9176,716,65.41936666666668
11,71,1.5634,716,2.2418333333333336
12,57,0.3474,716,16.838033333333332
13,17,0.7619,716,18.607466666666667
14,109,21.0648,716,27.225166666666667
15,67,3.9056,716,6.27451166666665
16,16,4.3194,716,9.228866666666667
17,89,14.256,716,10.505356666666664
18,91,2.2008,716,17.47628166666667
19,146,781.017,716,754.7929499999999
20,114,116.727,716,52.45093333333333
21,3,1.143840000000003,716,3.9096133333333327
22,118,674.9713000000012,716,651.7092666666673
23,25,0.036,716,0.1360066666666665
24,76,0.9202,716,6.229733333333333
25,121,25.9419,716,20.565700000000003
26,79,19.0626,716,6.229733333333333
27,81,60.9434,716,47.67126666666667
28,18,0.4606,716,2.39029
29,82,0.8080000000000002,716,3.891
0,123,22.3438,717,21.76506666666667
1,78,1.1114,717,6.9976666666666665
2,25,0.036,717,0.1360066666666665
3,6,4.138,717,3.524113333333334
4,61,1.4438,717,0.7988
5,103,35.2917,717,54.31815666666673
6,105,3.8259,717,24.490656666666727
7,98,0.9242,717,2.8763
8,55,41.95629000000001,717,3.5991
9,11,2.2915,717,5.593933333333332
10,116,651.657800000002,717,659.4804333333337
11,115,100.569,717,57.83693333333333
12,108,521.196,717,640.3794333333336
13,47,0.98,717,3.5991
14,88,5.661469999999989,717,13.177599999999998
15,100,0.0224,717,2.6981333333333333
16,60,0.265,717,0.7292000000000001
17,148,804.869,717,746.8422833333333
18,20,2.254,717,6.201266666666666
19,21,1.91,717,6.201266666666666
20,22,12.6221,717,6.201266666666666
21,51,27.9617,717,9.540866666666668
22,83,4.8713,717,3.023533333333333
23,89,14.256,717,9.139333333333335
24,52,30.8772,717,9.7308
25,19,1.9377,717,6.201266666666666
26,101,0.0,717,0.42546666666666666
27,124,44.9176,717,91.1785
28,132,63.9294,717,104.07026666666667
29,138,819.714,717,803.2962833333331
0,22,12.6221,718,6.812433333333334
1,94,480.486,718,595.1406666666667
2,86,417.366,718,453.99333333333334
3,79,19.0626,718,1.0139333333333334
4,116,651.657800000002,718,640.3794333333338
5,11,2.2915,718,9.904833333333332
6,83,4.8713,718,3.023533333333333
7,63,351.6975,718,345.6873333333333
8,46,21.8598,718,14.972999999999999
9,132,63.9294,718,67.34213333333334
10,48,26.3377,718,10.0822
11,120,12.7955,718,32.07136666666667
12,68,14.04103499999995,718,10.819433333333334
13,53,0.0535,718,0.9387666666666666
14,135,0.0813,718,0.03643333333333333
15,10,7.8011,718,9.904833333333334
16,58,49.4681,718,14.808396666666669
17,43,1.3317,718,10.0822
18,56,1.0565,718,0.9279000000000001
19,3,1.143840000000003,718,5.428766666666667
20,130,23.9332,718,45.78593333333333
21,36,2.8698,718,5.258161666666666
22,97,499.1056,718,595.1406666666667
23,128,90.0729,718,76.12673333333333
24,119,649.721,718,640.3794333333338
25,133,155.102,718,76.12673333333333
26,108,521.196,718,640.3794333333336
27,82,0.8080000000000002,718,3.891
28,0,2.601039999999997,718,14.125466666666668
29,74,14.6056,718,10.853733333333333
0,86,417.366,719,506.28219999999993
1,9,50.0127,719,5.424333333333333
2,130,23.9332,719,66.69113333333333
3,114,116.727,719,60.170866666666676
4,75,16.5676,719,16.183466666666664
5,7,44.5338,719,2.8296266666666665
6,126,26.5578,719,32.4977
7,49,0.5381,719,11.115366666666667
8,84,6.2164,719,15.925281666666669
9,109,21.0648,719,32.70473333333333
10,14,3.1201,719,0.29483333333333334
11,82,0.8080000000000002,719,3.891
12,34,1.8049,719,4.333328333333333
13,25,0.036,719,0.16656666666666667
14,62,0.9316,719,0.18363333333333332
15,131,65.8824,719,66.69113333333333
16,8,1.06597,719,3.771333333333333
17,120,12.7955,719,37.93253333333333
18,127,92.2362,719,97.082
19,27,0.1986199999999995,719,0.16656666666666667
20,141,806.112,719,831.4233333333335
21,113,37.4758,719,53.590123333333395
22,148,804.869,719,783.3343333333333
23,4,30.2281,719,2.6276266666666666
24,68,14.04103499999995,719,10.819433333333334
25,145,710.2378499999994,719,783.3343333333333
26,83,4.8713,719,2.2532666666666668
27,88,5.661469999999989,719,12.407066666666665
28,139,0.0,719,0.0
29,128,90.0729,719,97.082
0,135,0.0813,720,0.03643333333333333
1,17,0.7619,720,16.5735
2,87,3.9026,720,15.974733333333333
3,18,0.4606,720,2.7452566666666667
4,111,30.2317,720,26.892666666666667
5,109,21.0648,720,26.892666666666667
6,51,27.9617,720,9.7308
7,128,90.0729,720,70.93836666666667
8,69,9.8188,720,8.568333333333333
9,52,30.8772,720,23.208563333333334
10,88,5.661469999999989,720,15.974733333333335
11,34,1.8049,720,5.613128333333333
12,127,92.2362,720,75.5258
13,113,37.4758,720,72.28725666666672
14,47,0.98,720,14.66109666666667
15,23,16.2733,720,5.3307
16,140,0.0,720,0.0
17,85,72.7823,720,45.243415
18,104,60.6356,720,46.26102333333339
19,122,1.7296,720,19.4752
20,9,50.0127,720,25.275956666666662
21,129,91.2264,720,87.983
22,68,14.04103499999995,720,10.819433333333334
23,95,6.8993,720,34.653556666666724
24,61,1.4438,720,0.7713333333333333
25,115,100.569,720,66.95935666666672
26,75,16.5676,720,16.183466666666664
27,54,8.7703,720,14.66109666666667
28,40,0.8705000000000002,720,5.841333333333334
29,137,893.539,720,778.6879499999999
0,49,0.5381,721,24.604496666666666
1,34,1.8049,721,4.333328333333333
2,8,1.06597,721,3.771333333333333
3,90,21.952,721,11.841500000000002
4,26,0.0785,721,0.12183999999999984
5,127,92.2362,721,75.40563333333334
6,21,1.91,721,4.9842
7,5,0.4344,721,9.954033333333333
8,23,16.2733,721,4.9842
9,147,0.0,721,0.0
10,132,63.9294,721,104.07026666666667
11,82,0.8080000000000002,721,4.7626
12,130,23.9332,721,45.78593333333333
13,103,35.2917,721,54.31815666666673
14,123,22.3438,721,21.76506666666667
15,30,25.3048,721,20.481966666666665
16,72,1.2908,721,2.0108
17,81,60.9434,721,24.7255
18,50,1.4889,721,24.604496666666666
19,92,26.507345,721,10.264266666666666
20,13,0.6751,721,1.11824
21,139,0.0,721,0.0
22,141,806.112,721,807.8302833333332
23,20,2.254,721,5.143433333333333
24,56,1.0565,721,0.6149
25,59,0.9925,721,0.6854
26,63,351.6975,721,305.05766666666665
27,7,44.5338,721,27.128213333333335
28,16,4.3194,721,9.228866666666667
29,85,72.7823,721,24.285300000000003
0,96,539.255,722,524.0032
1,99,0.2635,722,0.7992666666666667
2,114,116.727,722,52.45093333333333
3,106,64.84307000000018,722,44.4677
4,129,91.2264,722,112.47036666666668
5,24,19.7695,722,13.4197
6,22,12.6221,722,2.0338999999999996
7,27,0.1986199999999995,722,0.0818
8,14,3.1201,722,0.26320000000000005
9,3,1.143840000000003,722,3.9096133333333327
10,69,9.8188,722,12.979344999999983
11,51,27.9617,722,19.5793
12,53,0.0535,722,16.957333333333334
13,10,7.8011,722,9.228866666666667
14,29,0.2903,722,0.0818
15,23,16.2733,722,1.4135
16,86,417.366,722,443.76303333333334
17,92,26.507345,722,32.901266666666665
18,60,0.265,722,0.7992666666666667
19,5,0.4344,722,3.4649
20,140,0.0,722,0.0
21,8,1.06597,722,3.771333333333333
22,82,0.8080000000000002,722,1.9199333333333335
23,90,21.952,722,11.841500000000002
24,59,0.9925,722,0.9492333333333334
25,37,9.669585,722,2.991566666666666
26,130,23.9332,722,52.1232
27,117,653.749,722,658.7833666666678
28,80,48.2795,722,45.096366666666675
29,146,781.017,722,754.7929499999999
0,97,499.1056,723,537.3863333333334
1,122,1.7296,723,10.011066666666666
2,23,16.2733,723,11.283866666666668
3,57,0.3474,723,17.172366666666665
4,44,18.8523,723,18.3219
5,2,4.9898,723,2.6276266666666666
6,138,819.714,723,803.2962833333331
7,125,4.1632,723,17.98239
8,40,0.8705000000000002,723,5.841333333333334
9,143,0.0,723,0.03643333333333333
10,16,4.3194,723,11.065399999999999
11,11,2.2915,723,11.065399999999999
12,115,100.569,723,57.83693333333333
13,99,0.2635,723,0.5770666666666666
14,35,267.5,723,101.87483333333334
15,144,0.0,723,0.03643333333333333
16,53,0.0535,723,17.1682
17,26,0.0785,723,0.12183999999999984
18,65,4.2191,723,13.229744999999985
19,21,1.91,723,5.445366666666666
20,79,19.0626,723,6.1659999999999995
21,62,0.9316,723,2.395566666666667
22,1,7.1585,723,2.6276266666666666
23,45,1.523,723,18.35376666666667
24,67,3.9056,723,5.29841166666665
25,55,41.95629000000001,723,13.542499999999999
26,117,653.749,723,658.7833666666678
27,78,1.1114,723,6.1659999999999995
28,129,91.2264,723,96.6975
29,127,92.2362,723,96.69749999999999
0,45,1.523,724,9.477100000000002
1,90,21.952,724,20.156148333333334
2,106,64.84307000000018,724,26.5556
3,148,804.869,724,746.8422833333333
4,122,1.7296,724,10.011066666666666
5,134,0.0,724,0.33516666666666667
6,116,651.657800000002,724,608.2220000000001
7,100,0.0224,724,0.3988666666666667
8,35,267.5,724,24.500766666666667
9,9,50.0127,724,25.275956666666662
10,99,0.2635,724,0.8801333333333333
11,102,29.2342,724,29.590766666666667
12,38,230.307,724,134.44666666666666
13,142,0.0,724,0.0
14,26,0.0785,724,0.12183999999999984
15,112,38.6483,724,29.590766666666667
16,79,19.0626,724,1.0139333333333334
17,124,44.9176,724,91.1785
18,121,25.9419,724,17.688266666666667
19,97,499.1056,724,537.3863333333334
20,80,48.2795,724,32.893100000000004
21,39,1.46,724,6.8618999999999994
22,47,0.98,724,3.5991
23,81,60.9434,724,33.61768166666667
24,118,674.9713000000012,724,608.2220000000001
25,82,0.8080000000000002,724,3.891
26,51,27.9617,724,19.325599999999998
27,18,0.4606,724,2.39029
28,104,60.6356,724,63.16483333333334
29,136,0.1093,724,0.33516666666666667
0,148,804.869,725,778.6879499999999
1,42,11.5124,725,8.0273
2,18,0.4606,725,2.39029
3,149,749.272,725,778.6879499999999
4,53,0.0535,725,16.957333333333334
5,2,4.9898,725,3.6344600000000002
6,97,499.1056,725,496.75666666666666
7,28,0.1309,725,0.10437333333333317
8,37,9.669585,725,5.3079
9,146,781.017,725,778.6879499999999
10,29,0.2903,725,0.10437333333333317
11,76,0.9202,725,7.0614
12,54,8.7703,725,24.604496666666666
13,19,1.9377,725,6.812433333333334
14,96,539.255,725,496.75666666666666
15,73,14.8822,725,16.745266666666666
16,89,14.256,725,10.505356666666664
17,133,155.102,725,75.74223333333333
18,82,0.8080000000000002,725,5.095933333333333
19,66,0.5634,725,7.388578333333317
20,30,25.3048,725,20.481966666666665
21,36,2.8698,725,5.3079
22,39,1.46,725,6.8618999999999994
23,10,7.8011,725,9.228866666666667
24,109,21.0648,725,27.225166666666667
25,129,91.2264,725,75.74223333333333
26,60,0.265,725,0.8796333333333334
27,72,1.2908,725,5.095933333333334
28,123,22.3438,725,21.76506666666667
29,22,12.6221,725,6.812433333333334
0,57,0.3474,726,0.7008333333333333
1,113,37.4758,726,72.28725666666672
2,117,653.749,726,658.7833666666678
3,60,0.265,726,0.8796333333333334
4,120,12.7955,726,46.6196
5,26,0.0785,726,0.12183999999999984
6,35,267.5,726,101.87483333333334
7,124,44.9176,726,69.6223
8,149,749.272,726,797.3326666666667
9,37,9.669585,726,2.991566666666666
10,55,41.95629000000001,726,10.968066666666665
11,48,26.3377,726,19.866933333333332
12,7,44.5338,726,27.102256666666666
13,54,8.7703,726,10.968066666666665
14,142,0.0,726,0.0
15,145,710.2378499999994,726,797.3326666666667
16,94,480.486,726,502.9632
17,129,91.2264,726,112.47036666666668
18,63,351.6975,726,240.15176666666665
19,64,1.3146,726,9.359644999999983
20,104,60.6356,726,46.26102333333339
21,125,4.1632,726,17.98239
22,84,6.2164,726,17.027915
23,47,0.98,726,10.968066666666665
24,140,0.0,726,0.0
25,45,1.523,726,10.018433333333334
26,91,2.2008,726,15.885415000000002
27,108,521.196,726,639.6823666666677
28,96,539.255,726,502.9632
29,111,30.2317,726,29.6491
0,33,4.3,727,1.7136233333333333
1,32,4.744,727,2.4913233333333333
2,119,649.721,727,557.3198000000007
3,82,0.8080000000000002,727,3.891
4,137,893.539,727,778.6879499999999
5,148,804.869,727,746.8422833333333
6,16,4.3194,727,10.275466666666667
7,93,19.7051,727,18.225248333333333
8,74,14.6056,727,12.247200000000001
9,48,26.3377,727,17.114833333333333
10,140,0.0,727,0.0
11,63,351.6975,727,305.05766666666665
12,136,0.1093,727,0.30806666666666666
13,12,4.6613,727,10.275466666666667
14,135,0.0813,727,0.30806666666666666
15,107,592.418,727,557.3198000000007
16,29,0.2903,727,0.12183999999999982
17,118,674.9713000000012,727,557.3198000000007
18,89,14.256,727,10.505356666666664
19,73,14.8822,727,12.247200000000001
20,70,24.3336,727,7.388578333333317
21,44,18.8523,727,18.3219
22,17,0.7619,727,17.114833333333333
23,22,12.6221,727,6.812433333333334
24,123,22.3438,727,21.76506666666667
25,1,7.1585,727,3.423880000000001
26,71,1.5634,727,1.9199333333333335
27,117,653.749,727,557.3198000000007
28,96,539.255,727,465.65253333333334
29,52,30.8772,727,23.749896666666668
0,122,1.7296,728,10.011066666666666
1,137,893.539,728,778.6879499999999
2,125,4.1632,728,19.387056666666663
3,123,22.3438,728,21.76506666666667
4,129,91.2264,728,97.41860000000001
5,20,2.254,728,6.547766666666667
6,119,649.721,728,660.1260333333345
7,98,0.9242,728,1.2827666666666666
8,59,0.9925,728,0.9492333333333334
9,69,9.8188,728,6.17001166666665
10,0,2.601039999999997,728,12.120580000000002
11,32,4.744,728,3.5693333333333332
12,30,25.3048,728,20.481966666666665
13,86,417.366,728,506.28219999999993
14,19,1.9377,728,6.547766666666667
15,22,12.6221,728,6.547766666666667
16,18,0.4606,728,2.991566666666667
17,55,41.95629000000001,728,13.542499999999999
18,99,0.2635,728,0.4063333333333334
19,71,1.5634,728,5.370066666666666
20,65,4.2191,728,6.4204116666666495
21,128,90.0729,728,97.41860000000001
22,50,1.4889,728,13.542499999999999
23,8,1.06597,728,18.8609
24,113,37.4758,728,70.88476666666666
25,48,26.3377,728,10.0822
26,42,11.5124,728,8.2238
27,49,0.5381,728,11.062966666666666
28,70,24.3336,728,6.1700116666666505
29,82,0.8080000000000002,728,1.9199333333333335
0,43,1.3317,729,10.0822
1,141,806.112,729,794.931283333333
2,100,0.0224,729,1.5858333333333334
3,13,0.6751,729,1.11824
4,67,3.9056,729,6.27451166666665
5,115,100.569,729,39.1398
6,61,1.4438,729,0.7988
7,106,64.84307000000018,729,44.4677
8,49,0.5381,729,11.115366666666667
9,102,29.2342,729,29.9816
10,144,0.0,729,0.0
11,107,592.418,729,557.3198000000007
12,122,1.7296,729,10.011066666666666
13,87,3.9026,729,12.161689999999995
14,0,2.601039999999997,729,12.120580000000002
15,99,0.2635,729,1.9166666666666667
16,5,0.4344,729,14.614633333333332
17,71,1.5634,729,0.8874000000000001
18,114,116.727,729,39.1398
19,77,1.0102,729,12.183466666666666
20,12,4.6613,729,4.804
21,78,1.1114,729,12.183466666666666
22,44,18.8523,729,18.3219
23,148,804.869,729,746.8422833333333
24,18,0.4606,729,2.39029
25,60,0.265,729,1.3749666666666667
26,138,819.714,729,794.931283333333
27,26,0.0785,729,0.12183999999999984
28,35,267.5,729,101.87483333333334
29,81,60.9434,729,47.67126666666667
0,47,0.98,730,3.5991
1,42,11.5124,730,7.366666666666667
2,81,60.9434,730,47.67126666666667
3,68,14.04103499999995,730,10.819433333333334
4,56,1.0565,730,17.301466666666666
5,73,14.8822,730,11.593200000000001
6,143,0.0,730,0.03643333333333333
7,87,3.9026,730,11.507689999999997
8,75,16.5676,730,11.593200000000001
9,121,25.9419,730,17.688266666666667
10,14,3.1201,730,0.29483333333333334
11,4,30.2281,730,16.092893333333333
12,147,0.0,730,0.03643333333333333
13,57,0.3474,730,17.301466666666666
14,41,3.4419,730,7.366666666666667
15,64,1.3146,730,12.7905
16,139,0.0,730,0.5765333333333333
17,82,0.8080000000000002,730,5.005066666666667
18,116,651.657800000002,730,659.4804333333337
19,37,9.669585,730,2.991566666666666
20,149,749.272,730,765.3746166666665
21,120,12.7955,730,32.07136666666667
22,95,6.8993,730,34.653556666666724
23,93,19.7051,730,18.225248333333333
24,27,0.1986199999999995,730,0.16656666666666667
25,110,19.308,730,84.92393333333334
26,25,0.036,730,0.16656666666666667
27,66,0.5634,730,3.1385000000000005
28,53,0.0535,730,17.165033333333334
29,86,417.366,730,506.28219999999993
0,68,14.04103499999995,731,10.819433333333334
1,66,0.5634,731,3.1385000000000005
2,124,44.9176,731,65.03486666666667
3,138,819.714,731,765.3746166666665
4,141,806.112,731,765.3746166666665
5,33,4.3,731,1.7136233333333333
6,87,3.9026,731,15.143066666666668
7,81,60.9434,731,47.67126666666667
8,2,4.9898,731,4.632513333333333
9,131,65.8824,731,47.575733333333325
10,92,26.507345,731,33.65023333333334
11,121,25.9419,731,20.565700000000003
12,18,0.4606,731,1.9135566666666666
13,3,1.143840000000003,731,4.632513333333333
14,142,0.0,731,0.0
15,44,18.8523,731,18.3219
16,114,116.727,731,52.45093333333333
17,38,230.307,731,135.3323
18,93,19.7051,731,33.65023333333334
19,55,41.95629000000001,731,13.542499999999999
20,88,5.661469999999989,731,16.628733333333333
21,35,267.5,731,32.39243333333334
22,32,4.744,731,2.4913233333333333
23,125,4.1632,731,21.052533333333333
24,106,64.84307000000018,731,44.4677
25,129,91.2264,731,112.47036666666668
26,7,44.5338,731,27.102256666666666
27,137,893.539,731,765.3746166666665
28,100,0.0224,731,0.3983666666666667
29,13,0.6751,731,1.0782
0,131,65.8824,732,31.80286666666667
1,49,0.5381,732,24.604496666666666
2,88,5.661469999999989,732,7.193866666666666
3,118,674.9713000000012,732,651.7092666666673
4,46,21.8598,732,15.317300000000001
5,135,0.0813,732,0.30806666666666666
6,30,25.3048,732,15.795733333333333
7,136,0.1093,732,0.30806666666666666
8,65,4.2191,732,6.4204116666666495
9,146,781.017,732,754.7929499999999
10,0,2.601039999999997,732,12.120580000000002
11,63,351.6975,732,408.04033333333336
12,89,14.256,732,9.048466666666668
13,50,1.4889,732,24.604496666666666
14,100,0.0224,732,0.3983666666666667
15,71,1.5634,732,0.8874000000000001
16,38,230.307,732,114.6168
17,94,480.486,732,485.24219999999997
18,107,592.418,732,557.3198000000007
19,27,0.1986199999999995,732,0.0818
20,59,0.9925,732,0.9492333333333334
21,102,29.2342,732,29.9816
22,29,0.2903,732,0.0818
23,139,0.0,732,0.0
24,58,49.4681,732,17.23553
25,79,19.0626,732,1.0139333333333334
26,74,14.6056,732,10.853733333333333
27,83,4.8713,732,2.7717333333333336
28,133,155.102,732,91.1785
29,51,27.9617,732,19.5793
0,131,65.8824,733,45.13493333333334
