,index,q95,rodada,y_pred_brr
16,51,27.9617,237,26.33639428810517
17,29,0.2903,237,6.0351888051744425
18,14,3.1201,237,8.818893137395264
19,136,0.1093,237,-2.0104307275614417
20,141,806.112,237,787.0959263282479
21,116,651.657800000002,237,657.9441011495879
22,78,1.1114,237,-0.6165788265130345
23,6,4.138,237,-0.5359215928376244
24,47,0.98,237,0.3437263027462052
25,101,0.0,237,30.11374370586023
26,96,539.255,237,507.23985834214307
27,33,4.3,237,5.019697379767209
28,26,0.0785,237,5.809473930905995
29,52,30.8772,237,32.31713507474562
0,11,2.2915,238,4.843970124993973
1,30,25.3048,238,32.54543212542734
2,8,1.06597,238,0.3526620340461619
3,75,16.5676,238,20.29284373586877
4,64,1.3146,238,1.665550970978856
5,15,20.7338,238,27.061376244807093
6,142,0.0,238,1.037236814665846
7,111,30.2317,238,24.94921453689966
8,80,48.2795,238,89.9800282035934
9,139,0.0,238,12.001637662059792
10,116,651.657800000002,238,667.5551255236404
11,38,230.307,238,195.8103865507686
12,85,72.7823,238,116.96597223738304
13,134,0.0,238,1.8381017557622243
14,44,18.8523,238,15.361641741266695
15,129,91.2264,238,91.89079363334838
16,61,1.4438,238,6.3714609682606635
17,130,23.9332,238,30.15000672989497
18,19,1.9377,238,4.000097788075749
19,97,499.1056,238,526.7811050489244
20,141,806.112,238,787.8066282993188
21,98,0.9242,238,6.448219674447046
22,70,24.3336,238,40.458256742572125
23,51,27.9617,238,26.377039769189892
24,16,4.3194,238,7.044862151981036
25,78,1.1114,238,0.4411380533460232
26,94,480.486,238,499.55651801159974
27,72,1.2908,238,0.7960622961188193
28,52,30.8772,238,32.3002449354953
29,125,4.1632,238,29.15748619049738
0,15,20.7338,239,27.518253149947512
1,8,1.06597,239,0.3222688101300406
2,120,12.7955,239,23.554970254803578
3,123,22.3438,239,28.692689868998713
4,135,0.0813,239,4.828988117997014
5,64,1.3146,239,-1.0773828871432016
6,2,4.9898,239,1.4920288189901783
7,40,0.8705000000000002,239,4.822379584945367
8,94,480.486,239,489.2987225682277
9,21,1.91,239,6.56965445458863
10,136,0.1093,239,-2.1673969756941887
11,34,1.8049,239,0.5436880504687736
12,145,710.2378499999994,239,805.0220931509958
13,54,8.7703,239,11.411720977694387
14,17,0.7619,239,1.9222964682980432
15,37,9.669585,239,10.331205969743138
16,78,1.1114,239,-0.9554962033379581
17,11,2.2915,239,5.7279034466956915
18,24,19.7695,239,24.180648913210845
19,121,25.9419,239,31.015009235120175
20,27,0.1986199999999995,239,7.853460986452518
21,30,25.3048,239,33.41454016307373
22,141,806.112,239,810.9239940819492
23,31,2.27,239,0.6887416951410898
24,149,749.272,239,812.6583801304068
25,112,38.6483,239,26.63581864869235
26,65,4.2191,239,2.6285990230662435
27,99,0.2635,239,1.9277270724621332
28,47,0.98,239,1.1122809298198177
29,83,4.8713,239,3.408718082950358
0,20,2.254,240,0.8144491580741544
1,145,710.2378499999994,240,794.3265151545638
2,92,26.507345,240,58.47673267336421
3,0,2.601039999999997,240,-2.126820742777113
4,85,72.7823,240,111.8657426313403
5,99,0.2635,240,3.5665816519345555
6,66,0.5634,240,-4.325456699252612
7,70,24.3336,240,36.281136532851825
8,95,6.8993,240,8.837022331332946
9,128,90.0729,240,89.39214842520398
10,113,37.4758,240,29.025877759437748
11,44,18.8523,240,13.009630024866254
12,35,267.5,240,160.28673906755824
13,104,60.6356,240,33.47391083409119
14,140,0.0,240,55.74858140691045
15,142,0.0,240,21.427131437558216
16,63,351.6975,240,290.1525531072676
17,116,651.657800000002,240,662.2303649358932
18,107,592.418,240,582.7494657549984
19,30,25.3048,240,29.573839971750473
20,101,0.0,240,32.75827914690448
21,108,521.196,240,594.6892191847651
22,4,30.2281,240,16.310316677798838
23,38,230.307,240,190.04633582503607
24,139,0.0,240,55.8144844981239
25,87,3.9026,240,8.228886010773408
26,130,23.9332,240,36.326458941399416
27,141,806.112,240,803.335979502137
28,23,16.2733,240,12.890366830249874
29,136,0.1093,240,1.5061468708523478
0,120,12.7955,241,25.30838249664309
1,142,0.0,241,-14.677358951550474
2,121,25.9419,241,31.115122319485906
3,9,50.0127,241,47.03444840544507
4,96,539.255,241,510.48198663601806
5,143,0.0,241,-30.623169558597624
6,56,1.0565,241,-3.240228216636055
7,90,21.952,241,50.359423049321215
8,149,749.272,241,792.450656328852
9,60,0.265,241,-2.26710030449469
