,cluster,repeticao,modelo,mse,mae,r2_score
1120,0,160,brr,1103.539069601128,20.557543747354654,0.9693641163964666
1121,0,160,svr,41280.329064296595,20.557543747354654,0.9693641163964666
1122,0,160,knnr,1862.949480033024,21.806350611111117,0.948281755488563
1123,0,160,rfr,1028.7423686522716,15.549151240000027,0.9714405839066071
1124,0,160,xgbr,3734.0588169885987,28.883095686216627,0.8963369812295284
1125,0,160,xgbrf,1763.9443430025124,20.71151167695296,0.9510302851399101
1126,0,160,lr,1215.4401941354868,21.881018736912562,0.9662575749782473
1127,0,161,brr,5089.877174612926,37.02592315617645,0.9256196221074277
1128,0,161,svr,78622.90909224143,37.02592315617645,0.9256196221074277
1129,0,161,knnr,3672.371918439073,33.63338416666659,0.9463341841689251
1130,0,161,rfr,3291.3183590608396,37.15208204499999,0.9519026697672084
1131,0,161,xgbr,4708.074029691591,32.05064302935331,0.9311990616941955
1132,0,161,xgbrf,3515.086412466301,31.24120665711849,0.9486326591556361
1133,0,161,lr,5006.6184811199155,38.3016147776073,0.9268363141556641
1134,0,162,brr,427.30074229253904,14.712911606603098,0.9904201073486251
1135,0,162,svr,51296.79435989326,14.712911606603098,0.9904201073486251
1136,0,162,knnr,984.147557495337,18.569830277777843,0.9779358493427013
1137,0,162,rfr,3802.86716734652,38.31421027166678,0.9147414089777629
1138,0,162,xgbr,1080.292147093063,17.32172347553103,0.9757803303927104
1139,0,162,xgbrf,1075.273279568784,19.409199060262132,0.9758928511710646
1140,0,162,lr,416.53953159844235,15.070890412897322,0.9906613689076272
1141,0,163,brr,5020.83145168463,47.06349862499992,0.9178848643021931
1142,0,163,svr,74932.95340470942,47.06349862499992,0.9178848643021931
1143,0,163,knnr,1469.2905245667628,18.399058388888893,0.9759699181370011
1144,0,163,rfr,3491.538345893648,31.64505993166672,0.9428962816565064
1145,0,163,xgbr,5467.664056692941,36.073876819305596,0.9105769671246945
1146,0,163,xgbrf,5363.069966931396,37.06455555907635,0.9122875917406784
1147,0,163,lr,5101.865979611002,47.23362216292268,0.9165595536796568
1148,0,164,brr,330.37394597093396,12.866961700696882,0.9923075672096819
1149,0,164,svr,49557.20774360004,12.866961700696882,0.9923075672096819
1150,0,164,knnr,389.25040497591334,12.249481722222237,0.9909366866988212
1151,0,164,rfr,1244.5517986985221,22.03491554999996,0.9710218339481282
1152,0,164,xgbr,935.3691611495457,16.317870459096728,0.978220847939044
1153,0,164,xgbrf,631.7484809885266,15.82846296166738,0.9852903572159492
1154,0,164,lr,331.68123799169797,13.652145253847499,0.9922771281991919
1155,0,165,brr,9446.376599811054,64.96515425000008,0.8647953397193706
1156,0,165,svr,87225.66436302166,64.96515425000008,0.8647953397193706
1157,0,165,knnr,3620.220461818325,31.564268388888934,0.948184293468575
1158,0,165,rfr,2142.9535958299643,33.46479080500005,0.9693282064440307
1159,0,165,xgbr,2553.4407686897407,30.106140563200256,0.9634529612460813
1160,0,165,xgbrf,1328.4958749028908,23.965641064861355,0.9809854253053965
1161,0,165,lr,9514.732543820839,64.96515425000014,0.863816970702388
1162,0,166,brr,1585.6588905387823,19.522724093071144,0.9721172828371909
1163,0,166,svr,64325.58832824238,19.522724093071144,0.9721172828371909
1164,0,166,knnr,809.9732890744272,13.998671555555608,0.9857571787580249
1165,0,166,rfr,2689.3689974799345,35.34400306500004,0.9527093023912091
1166,0,166,xgbr,1797.6526361547112,18.696660546476366,0.9683895191393599
1167,0,166,xgbrf,1674.347878919861,22.08184253467814,0.9705577481899598
1168,0,166,lr,1602.9360745245945,20.61227822407647,0.9718134754815733
1169,0,167,brr,1062.145418540997,20.174796619739947,0.9799022037643872
1170,0,167,svr,60613.30019903527,20.174796619739947,0.9799022037643872
1171,0,167,knnr,556.1832056110055,15.88255450000006,0.9894759638925953
1172,0,167,rfr,11414.260407570311,46.19660030833337,0.7840206474112693
1173,0,167,xgbr,2453.993063088106,21.01659355383657,0.9535658190633636
1174,0,167,xgbrf,4734.962870729273,31.33863750740948,0.9104055647202924
1175,0,167,lr,1103.6666409147374,21.696146763431493,0.9791165438611817
1176,0,168,brr,4144.356464242081,43.85190987499991,0.9293971513279272
1177,0,168,svr,71181.35263980013,43.85190987499991,0.9293971513279272
1178,0,168,knnr,2059.621350536707,23.999464722222204,0.9649124934622855
1179,0,168,rfr,6355.862164390925,54.398664395000004,0.8917221579647321
1180,0,168,xgbr,4443.58691268862,36.30367441865452,0.9242994908703799
1181,0,168,xgbrf,2858.6507192621707,32.48211249751537,0.9513003078089979
1182,0,168,lr,4076.777957805343,43.851909874999855,0.9305484121098132
1183,0,169,brr,34307.14319738065,133.85280591666645,0.6182646273997459
1184,0,169,svr,126817.80767375694,133.85280591666645,0.6182646273997459
1185,0,169,knnr,13882.237955547012,69.29117766666667,0.8455324231458965
1186,0,169,rfr,17831.584535328682,84.65608087333337,0.8015880678993308
1187,0,169,xgbr,23349.683752991445,93.5884881496759,0.7401882116425588
1188,0,169,xgbrf,18162.498072898477,84.7483398979607,0.7979059949900272
1189,0,169,lr,33951.83721454912,133.85280591666634,0.6222181148983391
1190,0,170,brr,2114.6927495974264,26.16084158184223,0.9368954992174691
1191,0,170,svr,36724.49383405431,26.16084158184223,0.9368954992174691
1192,0,170,knnr,1140.805699827643,18.36904811111113,0.965957241688565
1193,0,170,rfr,1463.8909405256156,27.614812968333386,0.9563160619813329
1194,0,170,xgbr,2477.743597259695,27.890184156656904,0.9260617066938206
1195,0,170,xgbrf,1886.0242443258978,29.169864173553474,0.9437191911569219
1196,0,170,lr,2230.248282756953,27.32985385937832,0.9334472090419439
1197,0,171,brr,7226.22576441777,44.0162906197572,0.8980153627108177
1198,0,171,svr,82721.62457230219,44.0162906197572,0.8980153627108177
1199,0,171,knnr,3209.7174138385312,28.060996888888898,0.9547008525719001
1200,0,171,rfr,4990.743362301701,30.909535806666707,0.929565008318178
1201,0,171,xgbr,5898.082902329299,35.01067672788959,0.9167596107421028
1202,0,171,xgbrf,4300.416905439953,30.014856738577578,0.9393076728306594
1203,0,171,lr,7144.754681827845,45.03439099219828,0.8991651743937578
1204,0,172,brr,989.6356219559325,20.516094904854135,0.9738114732414552
1205,0,172,svr,42869.87592531967,20.516094904854135,0.9738114732414552
1206,0,172,knnr,1571.7512178438014,23.663094055555565,0.9584070662847355
1207,0,172,rfr,3069.985843043642,33.132504328333354,0.9187595872509103
1208,0,172,xgbr,1687.1150746480905,20.255940826145775,0.9553542159387496
1209,0,172,xgbrf,3101.7863893028716,27.28798053404805,0.9179180558446336
1210,0,172,lr,1019.6808898152495,21.494211449361817,0.9730163914114922
1211,0,173,brr,3219.1673237250648,38.753125143354765,0.9052185238727517
1212,0,173,svr,36091.37856847244,38.753125143354765,0.9052185238727517
1213,0,173,knnr,687.0668327708449,15.457606333333292,0.9797707909967417
1214,0,173,rfr,3339.8855172388144,47.52821132833331,0.9016642356279866
1215,0,173,xgbr,2110.826143646717,33.04509990380853,0.9378512523197102
1216,0,173,xgbrf,3174.3111680814322,41.45117687626133,0.9065392171507816
1217,0,173,lr,1.374429361818165e+27,17019748578153.967,-4.046712414905317e+22
1218,0,174,brr,1359.0497512388586,27.89883911584575,0.965046523014538
1219,0,174,svr,41797.002212145206,27.89883911584575,0.965046523014538
1220,0,174,knnr,303.8809099633057,10.937726277777783,0.9921844697863038
1221,0,174,rfr,7205.565853189997,65.0271646216667,0.8146796465787057
1222,0,174,xgbr,960.1453738406751,27.06839449224345,0.9753059671313391
1223,0,174,xgbrf,1799.752947226273,36.17065821307373,0.9537120527316629
1224,0,174,lr,1435.6577899104882,27.933765736503464,0.9630762365594842
1225,0,175,brr,3756.3959009817645,35.06644538259195,0.9387587438341461
1226,0,175,svr,72104.06634436361,35.06644538259195,0.9387587438341461
1227,0,175,knnr,1592.219222051306,23.579414444444485,0.9740417389912613
1228,0,175,rfr,5035.630260801153,48.67064188499996,0.9179031361743183
1229,0,175,xgbr,1975.3110072785419,22.457374645624164,0.9677961187817399
1230,0,175,xgbrf,2294.307819848097,24.085164686784747,0.9625954514320717
1231,0,175,lr,3764.5567325941083,36.07990343757309,0.9386256962021946
1232,0,176,brr,14432.888871995312,51.3428482499997,0.0993829296477039
1233,0,176,svr,17951.149237085854,51.3428482499997,0.0993829296477039
1234,0,176,knnr,1384.4239587895188,21.803866999999954,0.9136114840938165
1235,0,176,rfr,2909.218001714452,42.65005511166675,0.8184638282080801
1236,0,176,xgbr,7085.40259694571,57.0683398724263,0.5578685192048038
1237,0,176,xgbrf,6479.077798571693,56.050369246866815,0.5957033884701737
1238,0,176,lr,14508.83722374227,51.45872882743427,0.09464372721532377
1239,0,177,brr,906.0526877542665,17.722835269128236,0.9764097191634792
1240,0,177,svr,42759.567622741364,17.722835269128236,0.9764097191634792
1241,0,177,knnr,587.7837871022546,15.353195388888903,0.9846962712033182
1242,0,177,rfr,2004.814058221524,29.437422962380978,0.947802012733196
1243,0,177,xgbr,705.8973368545908,12.927802836911122,0.9816210286187371
1244,0,177,xgbrf,1421.540242061853,23.036396699990572,0.9629883184676894
1245,0,177,lr,963.7961589177311,18.964158822559238,0.974906291471434
1246,0,178,brr,17627.637792114798,52.52665700000003,-0.34278964093156716
1247,0,178,svr,14594.783055181526,52.52665700000003,-0.34278964093156716
1248,0,178,knnr,4120.6515341989025,28.93408238888889,0.686108356703009
1249,0,178,rfr,12434.637231685874,79.24097650500003,0.05278845297588719
1250,0,178,xgbr,10464.772933993565,63.93722410692341,0.20284334996074493
1251,0,178,xgbrf,11595.730263928512,63.56804937217203,0.11669239741215165
1252,0,178,lr,17595.535302203316,52.526657000000036,-0.3403442258731453
1253,0,179,brr,5026.422143977628,34.31947389210234,0.8099752790006309
1254,0,179,svr,29243.511492651676,34.31947389210234,0.8099752790006309
1255,0,179,knnr,2636.4143907106118,29.947856333333377,0.9003299176465399
1256,0,179,rfr,3865.516039626243,42.37703872833338,0.8538635263994587
1257,0,179,xgbr,4890.811574517999,37.04503522891236,0.8151020590218846
1258,0,179,xgbrf,5411.012508249338,39.848090637975055,0.7954357766316666
1259,0,179,lr,5123.318796237363,34.624017397020175,0.8063120850260679
1260,0,180,brr,6823.935683793894,35.69134774624415,0.7060152458669855
1261,0,180,svr,25486.542541906947,35.69134774624415,0.7060152458669855
1262,0,180,knnr,3140.823057484047,30.272583833333282,0.8646889218896632
1263,0,180,rfr,10251.739986892415,71.2137168683333,0.5583406117616643
1264,0,180,xgbr,12844.13014543574,81.02405749642176,0.44665679487192356
1265,0,180,xgbrf,13707.714317637181,83.67911522618097,0.4094523732152624
1266,0,180,lr,6885.727600772491,39.57659124394362,0.7033531631097428
1267,0,181,brr,645.7483828098625,21.036520930004816,0.9848800473182242
1268,0,181,svr,45620.40256614499,21.036520930004816,0.9848800473182242
1269,0,181,knnr,288.1933554412533,10.365232666666596,0.9932520622374412
1270,0,181,rfr,14271.106864391748,77.15011864999998,0.6658474628039392
1271,0,181,xgbr,1240.2983973121793,27.91343387142945,0.97095888494983
1272,0,181,xgbrf,1263.5743436225268,28.233036504394537,0.970413887523271
1273,0,181,lr,744.5783524521717,21.027127155502132,0.9825659811830048
1274,0,182,brr,3133.288833314438,36.043278,0.9467148634483497
1275,0,182,svr,70566.15485982106,36.043278,0.9467148634483497
1276,0,182,knnr,1070.179405468713,20.8936531666667,0.9818003833068774
1277,0,182,rfr,1658.32408005536,28.027847438333392,0.9717983148846298
1278,0,182,xgbr,3840.3383159388777,34.38655374073262,0.9346906836696334
1279,0,182,xgbrf,1546.1520811574303,23.42378067228703,0.9737059271720756
1280,0,182,lr,2991.839430614796,36.14919266238241,0.9491203712514803
1281,0,183,brr,2390.6878122287894,28.744625558781696,0.9587764907573771
1282,0,183,svr,67131.83396115863,28.744625558781696,0.9587764907573771
1283,0,183,knnr,1333.8610275988092,17.167711888888945,0.9769997437062553
1284,0,183,rfr,2167.5636676678887,32.194098543333354,0.9626239024472303
1285,0,183,xgbr,2082.4209611680976,21.295328491413404,0.964092049450943
1286,0,183,xgbrf,1229.1319065629016,22.402607200637885,0.9788056264597088
1287,0,183,lr,2353.2148308805595,28.660423546106635,0.9594226511573489
1288,0,184,brr,2259.7410577937703,31.869595446220178,0.9411635812515561
1289,0,184,svr,42029.588590693056,31.869595446220178,0.9411635812515561
1290,0,184,knnr,1736.5654616759252,22.36026849999993,0.9547853979397961
1291,0,184,rfr,8565.298324646496,71.16571935666663,0.7769870679668652
1292,0,184,xgbr,1106.5020689725666,24.747111610448137,0.971190230468419
1293,0,184,xgbrf,2287.7817688808905,38.232096283935476,0.9404334909547781
1294,0,184,lr,2731.6632999870467,34.56609062972403,0.9288762377249058
1295,0,185,brr,11783.441847316146,48.44354673147984,0.32847997052425115
1296,0,185,svr,18958.431971676582,48.44354673147984,0.32847997052425115
1297,0,185,knnr,3486.688564871655,25.494599777777808,0.8012990399414874
1298,0,185,rfr,13084.190439358686,85.55261662000005,0.25435233072367003
1299,0,185,xgbr,8309.557823849667,54.91370463091276,0.526451219677135
1300,0,185,xgbrf,8940.722642115625,61.34072762050372,0.49048211804639663
1301,0,185,lr,11700.147691921453,49.48844070149414,0.3332267749308552
1302,0,186,brr,2408.17673357599,34.20032802100638,0.9315032765493643
1303,0,186,svr,37469.11606169115,34.20032802100638,0.9315032765493643
1304,0,186,knnr,944.0895677645777,15.975563111111127,0.9731468869646565
1305,0,186,rfr,11116.472256226469,81.39753634000006,0.6838097822036859
1306,0,186,xgbr,4881.475594656925,44.63195605088807,0.8611542586653382
1307,0,186,xgbrf,5008.6018309429055,52.745578700398774,0.8575383568385355
1308,0,186,lr,2452.587299069354,34.6927874777549,0.9302400892672714
1309,0,187,brr,21573.825109514277,102.17347258333346,0.7316922897933276
1310,0,187,svr,107201.82164747964,102.17347258333346,0.7316922897933276
1311,0,187,knnr,6863.567635605676,45.949228333333366,0.914639703121268
1312,0,187,rfr,4247.418144952809,45.46633501333336,0.9471760324848476
1313,0,187,xgbr,5805.852504393046,46.56444478670635,0.9277942143619035
1314,0,187,xgbrf,3633.967257328691,35.725721170397485,0.9548053519099917
1315,0,187,lr,21843.36616996413,102.17347258333352,0.7283400819966637
1316,0,188,brr,394.12004344328943,11.964156874287243,0.9903385643822836
1317,0,188,svr,46282.024492005214,11.964156874287243,0.9903385643822836
1318,0,188,knnr,906.3214781813036,16.67005344444443,0.9777824884674707
1319,0,188,rfr,19876.619348106597,85.33189653499998,0.5127457196750766
1320,0,188,xgbr,1531.2471642612786,20.266153809038414,0.9624630968700026
1321,0,188,xgbrf,5129.6094384684075,49.007064324965086,0.8742530552346193
1322,0,188,lr,424.98041564683274,13.014572921912793,0.9895820550289952
1323,0,189,brr,3878.387610985267,38.321803901739415,0.937082262913125
1324,0,189,svr,73865.18423704708,38.321803901739415,0.937082262913125
1325,0,189,knnr,837.7059455103085,15.653030166666722,0.9864101869842916
1326,0,189,rfr,26747.1682129088,91.36913778833335,0.5660899666986354
1327,0,189,xgbr,3281.7730578892592,37.281278356872924,0.9467609338864891
1328,0,189,xgbrf,3704.021148963094,37.49979454458498,0.9399109495516667
1329,0,189,lr,3691.8300348645694,38.96831429826325,0.9401087217674902
1330,0,190,brr,887.3610520909639,24.514154056880916,0.9783746955169509
1331,0,190,svr,43621.29174736545,24.514154056880916,0.9783746955169509
1332,0,190,knnr,420.8557441116021,13.17027933333336,0.9897435958132174
1333,0,190,rfr,61019.59797676873,170.557476035,-0.4870693080020394
1334,0,190,xgbr,1105.4347349193054,26.0285716900024,0.973060162295338
1335,0,190,xgbrf,6951.580102463672,68.3085526121419,0.8305875201533274
1336,0,190,lr,982.381658762781,25.304451032870777,0.9760590095325367
1337,0,191,brr,11262.423040039135,64.1299592916666,0.4635456356919372
1338,0,191,svr,21647.110160035136,64.1299592916666,0.4635456356919372
1339,0,191,knnr,758.4415685836589,16.641566777777772,0.9638737340896455
1340,0,191,rfr,35550.40578531056,144.26426839166672,-0.6933452302983452
1341,0,191,xgbr,8734.560901459803,80.6318402121582,0.5839533553974547
1342,0,191,xgbrf,11255.73536624222,89.80657534501138,0.4638641845319753
1343,0,191,lr,11299.369509486774,64.12995929166662,0.4617857928312581
1344,0,192,brr,884.2200230882406,22.416556582350122,0.9806447674094948
1345,0,192,svr,53875.90741324681,22.416556582350122,0.9806447674094948
1346,0,192,knnr,666.7488252276365,14.55629538888896,0.9854051273950407
1347,0,192,rfr,37050.01744165905,115.37372637666674,0.1889895203221129
1348,0,192,xgbr,1051.4256059985967,18.89963437580358,0.9769847021959094
1349,0,192,xgbrf,6356.546246711573,52.58376736875149,0.8608576735825315
1350,0,192,lr,1000.3553842074986,22.76808952250093,0.9781026094988485
1351,0,193,brr,656.6594431954351,16.40357798919865,0.9836750320135872
1352,0,193,svr,45434.48878290279,16.40357798919865,0.9836750320135872
1353,0,193,knnr,544.5166086380204,13.17228450000003,0.9864629736217162
1354,0,193,rfr,4229.508172636771,44.836901155000035,0.8948517588042709
1355,0,193,xgbr,926.4524160694368,17.4686228927994,0.9769678085193285
1356,0,193,xgbrf,1560.6609461027133,27.287066972585055,0.9612009843964295
1357,0,193,lr,763.8524494160346,18.091383520021388,0.9810101462603219
1358,0,194,brr,2921.55628226372,29.612404584590333,0.9029144328761967
1359,0,194,svr,33020.40359372719,29.612404584590333,0.9029144328761967
1360,0,194,knnr,1001.0015260366093,19.477796555555567,0.9667359477422915
1361,0,194,rfr,18748.07661707757,94.48262147833334,0.3769869634552564
1362,0,194,xgbr,2194.9574562750463,24.932602848529378,0.9270598719084174
1363,0,194,xgbrf,8473.467598016132,62.422071383122756,0.7184201405761899
1364,0,194,lr,2953.22473631531,31.34200084143724,0.9018620657387919
1365,0,195,brr,626.9964284730434,17.549424788607848,0.9863085812962652
1366,0,195,svr,49576.714421314646,17.549424788607848,0.9863085812962652
1367,0,195,knnr,691.8093247527333,13.795669388888957,0.9848932933295887
1368,0,195,rfr,3219.0227535624513,38.95466026333336,0.9297077521745919
1369,0,195,xgbr,797.5396218996752,16.14238966673533,0.9825845118084013
1370,0,195,xgbrf,854.270154681968,20.187998576660156,0.9813457145165253
1371,0,195,lr,697.0485739759083,18.787432099560824,0.9847788863703938
1372,0,196,brr,619.1965004511088,17.69719198363763,0.985951747208764
1373,0,196,svr,48038.06799116622,17.69719198363763,0.985951747208764
1374,0,196,knnr,1111.5976961109984,16.46544922222225,0.9747802104408763
1375,0,196,rfr,9721.6131083295,65.98655026,0.7794372571794117
1376,0,196,xgbr,1624.8984951036923,22.694630628135645,0.9631345060854103
1377,0,196,xgbrf,2385.661243572648,32.73627942868038,0.9458744159575411
1378,0,196,lr,627.6575917896074,18.07390028579407,0.9857597830262689
1379,0,197,brr,660.0953281900202,16.639382174945876,0.9856043393817803
1380,0,197,svr,54276.48013187425,16.639382174945876,0.9856043393817803
1381,0,197,knnr,774.8812777546761,17.558031666666736,0.9831010349299766
1382,0,197,rfr,1238.7290271393758,23.31075718500006,0.9729852312066317
1383,0,197,xgbr,879.4770170880632,16.205991243905473,0.9808199632404012
1384,0,197,xgbrf,1339.5982780238242,21.356307240712493,0.9707854284803676
1385,0,197,lr,809.5107643212117,19.82891359240761,0.9823458192592917
1386,0,198,brr,1589.6080979469364,23.196756891377017,0.9709674885326385
1387,0,198,svr,63640.88232134348,23.196756891377017,0.9709674885326385
1388,0,198,knnr,817.4514841437561,17.368935555555517,0.9850701128044911
1389,0,198,rfr,2721.4602996374847,36.862857611666676,0.9502954045973715
1390,0,198,xgbr,1511.0235822141592,19.15688857520852,0.9724027516374979
1391,0,198,xgbrf,1069.696433230077,20.557657211547863,0.980463125468184
1392,0,198,lr,1625.8414768534838,25.037021230820873,0.9703057241707406
1393,0,199,brr,12950.801773903573,47.01491223326783,0.2042950615087359
1394,0,199,svr,17841.842916682846,47.01491223326783,0.2042950615087359
1395,0,199,knnr,6535.652886434183,34.02102322222226,0.5984456121875406
1396,0,199,rfr,11463.729496206286,69.51900035833334,0.2956616638176003
1397,0,199,xgbr,12826.621047756764,58.04070005415066,0.21192479894009364
1398,0,199,xgbrf,13222.96205241211,63.49980186734263,0.18757337265494023
1399,0,199,lr,12934.259039423283,49.106688683318545,0.20531145692207942
1400,0,200,brr,638.9725766273058,20.061837577849914,0.9845154291177833
1401,0,200,svr,44596.85540660739,20.061837577849914,0.9845154291177833
1402,0,200,knnr,456.4616893688952,12.09216627777778,0.9889383149722063
1403,0,200,rfr,26794.6825323976,98.80473515833333,0.35066984700752457
1404,0,200,xgbr,926.6227587759818,23.415472691518143,0.9775446453976524
1405,0,200,xgbrf,2430.3633863806663,37.43765741609702,0.9411036787766465
1406,0,200,lr,698.7900813943232,19.931829877554016,0.9830658389061795
1407,0,201,brr,2911.6555596802546,27.751713385046138,0.9527529010068978
1408,0,201,svr,69870.18775790106,27.751713385046138,0.9527529010068978
1409,0,201,knnr,2586.812070537907,23.232125833333335,0.9580240988440687
1410,0,201,rfr,15350.745924129274,77.12049113333336,0.7509052161461903
1411,0,201,xgbr,3654.6436275480455,31.08828379361853,0.9406965193114275
1412,0,201,xgbrf,6023.002539990607,48.687168787406925,0.9022654323597629
1413,0,201,lr,2992.872634959624,29.354564118759416,0.9514350008923402
1414,0,202,brr,10507.468228999318,61.295944500000104,0.49967783876077076
1415,0,202,svr,21856.857955335538,61.295944500000104,0.49967783876077076
1416,0,202,knnr,667.9987140445387,16.80243494444445,0.968192665156636
1417,0,202,rfr,11270.53407481754,89.65095609333339,0.4633438004532411
1418,0,202,xgbr,4114.479288316801,56.335498555013025,0.8040855204088725
1419,0,202,xgbrf,4872.633334965725,60.310166838094084,0.7679853616546659
1420,0,202,lr,10494.998616270666,61.29594450000013,0.500271590124491
1421,0,203,brr,931.1923287826922,21.890600656677893,0.9796799466554241
1422,0,203,svr,49483.704728422796,21.890600656677893,0.9796799466554241
1423,0,203,knnr,1258.135239764721,18.13102488888891,0.972545547899723
1424,0,203,rfr,5643.276507912776,58.229380443333326,0.8768549996230268
1425,0,203,xgbr,1842.8915709564762,27.031763048945137,0.9597852625364103
1426,0,203,xgbrf,1856.9238368073793,31.60340461864219,0.9594790568452526
1427,0,203,lr,1154.880582912137,22.774474361399317,0.9747987238231793
1428,0,204,brr,3817.03641301974,29.859553756457327,0.9393343787006335
1429,0,204,svr,72115.57585257778,29.859553756457327,0.9393343787006335
1430,0,204,knnr,2490.1067486550587,21.914143611111122,0.9604237799530462
1431,0,204,rfr,4748.469349207896,43.265685717857124,0.9245307583893867
1432,0,204,xgbr,3260.1507267068673,26.165167702396605,0.9481851761511528
1433,0,204,xgbrf,2206.988536363924,23.54460883467613,0.9649234861102163
1434,0,204,lr,4103.461048250809,33.95042130135226,0.9347821222976115
1435,0,205,brr,826.9133236601184,18.912100282630686,0.9815340100771088
1436,0,205,svr,52582.38711036699,18.912100282630686,0.9815340100771088
1437,0,205,knnr,2704.9690253972058,23.06249733333324,0.9395947201048508
1438,0,205,rfr,7097.850383663191,47.689023956666624,0.841496285150212
1439,0,205,xgbr,778.6674312441431,14.822768860284462,0.9826114000981462
1440,0,205,xgbrf,864.0901605214882,17.823771030116294,0.980703805658817
1441,0,205,lr,844.7633782194639,18.70861724583577,0.9811353964398815
1442,0,206,brr,345.762615486003,11.68828866392848,0.9925625096783073
1443,0,206,svr,52565.39024487918,11.68828866392848,0.9925625096783073
1444,0,206,knnr,716.8495881073128,12.42253583333337,0.9845802824398366
1445,0,206,rfr,1162.8705056599606,21.179697780000044,0.9749861964716138
1446,0,206,xgbr,485.49559844063765,11.282950620484069,0.989556798066352
1447,0,206,xgbrf,569.3356352390641,12.697214198857584,0.9877533657855596
1448,0,206,lr,347.79069912652153,12.20981317231851,0.9925188847987734
1449,0,207,brr,1027.8407966980337,22.128559703129977,0.9760603725679822
1450,0,207,svr,46668.82864602223,22.128559703129977,0.9760603725679822
1451,0,207,knnr,2126.018632065338,21.937453333333377,0.9504825123417193
1452,0,207,rfr,36961.97499580481,127.72150848666678,0.13911190002017093
1453,0,207,xgbr,8234.453900477452,62.86692894678241,0.8082098325763674
1454,0,207,xgbrf,3492.4879546475004,44.38992347012331,0.9186558261613407
1455,0,207,lr,1051.4582958977508,22.310178791099347,0.9755102930872557
1456,0,208,brr,8353.06530033627,63.33689987499998,0.8756361948283032
1457,0,208,svr,83277.6098701757,63.33689987499998,0.8756361948283032
1458,0,208,knnr,4037.6054032691436,33.4879970000001,0.9398865022984868
1459,0,208,rfr,2899.486696216151,38.75582959500014,0.9568312726381253
1460,0,208,xgbr,3678.878657508089,36.04385981161844,0.945227370771993
1461,0,208,xgbrf,1868.6757551748562,25.080099657834477,0.972178401677731
1462,0,208,lr,8428.691297854364,63.79387753247536,0.8745102444755773
1463,0,209,brr,2600.387673101211,41.3528312650398,0.9516701367158089
1464,0,209,svr,65704.08056505187,41.3528312650398,0.9516701367158089
1465,0,209,knnr,1146.3611120434423,20.2922405,0.9786941476486469
1466,0,209,rfr,2517.706328556071,31.04838339833332,0.953206822233647
1467,0,209,xgbr,2484.8055183289844,27.39859134337274,0.9538183047739861
1468,0,209,xgbrf,1732.3383698833218,26.60608598614438,0.9678033866086702
1469,0,209,lr,2568.7817721091824,41.41426226338394,0.9522575525421948
1470,0,210,brr,3314.9518959665,42.78913408333336,0.9018583161739115
1471,0,210,svr,35277.534169277904,42.78913408333336,0.9018583161739115
1472,0,210,knnr,1016.6322080205775,16.644584944444464,0.9699018266755621
1473,0,210,rfr,7607.422662901346,73.00936181000002,0.7747764392532142
1474,0,210,xgbr,1456.3212651818365,30.102989895345072,0.9568844961730542
1475,0,210,xgbrf,1843.6357037136643,39.773186881937676,0.9454177562743785
1476,0,210,lr,3385.8647457350794,42.78913408333332,0.8997588870721913
1477,0,211,brr,4140.162146247528,33.2372656200311,0.9361446821517967
1478,0,211,svr,74568.91606478236,33.2372656200311,0.9361446821517967
1479,0,211,knnr,3425.7841340151313,23.8165603333333,0.9471628098056164
1480,0,211,rfr,3062.0138893461362,34.118086145,0.9527733786134372
1481,0,211,xgbr,3696.613910752842,27.657719013860387,0.9429856976864645
1482,0,211,xgbrf,2689.9415122601795,24.75948075406647,0.9585119944120708
1483,0,211,lr,4073.336912133028,34.654808579795386,0.9371753535153637
1484,0,212,brr,1634.914158511193,28.787436021138532,0.9615292748564045
1485,0,212,svr,51665.5709252482,28.787436021138532,0.9615292748564045
1486,0,212,knnr,4872.835471494794,35.80558338888894,0.8853386196957598
1487,0,212,rfr,12368.049251539522,55.8606099916667,0.7089707610387841
1488,0,212,xgbr,2482.7647586659778,24.377322988665004,0.9415787305225725
1489,0,212,xgbrf,3290.3576374263334,32.14406092995074,0.9225754797983834
1490,0,212,lr,1685.400451262085,29.299703105197555,0.9603412954864617
1491,0,213,brr,8438.165462697316,57.30147262500019,0.6646184316557728
1492,0,213,svr,26609.22656680377,57.30147262500019,0.6646184316557728
1493,0,213,knnr,1212.7810670765487,20.808750166666663,0.951797056109836
1494,0,213,rfr,8209.21444943174,78.05199002500005,0.6737182709801446
1495,0,213,xgbr,6457.130214713924,61.428533005187994,0.7433562463325526
1496,0,213,xgbrf,9514.843292573902,76.39624597973632,0.6218250187057925
1497,0,213,lr,8918.550986715096,58.02410250971305,0.6455251285951518
1498,0,214,brr,3241.7854879654287,30.371011897721495,0.9487108301488111
1499,0,214,svr,71831.13365353126,30.371011897721495,0.9487108301488111
1500,0,214,knnr,2968.3671483075523,23.049465666666638,0.9530366560602423
1501,0,214,rfr,4575.257630900954,43.661387166666664,0.927613604720187
1502,0,214,xgbr,3274.1226236812367,27.335392966546376,0.948199215530143
1503,0,214,xgbrf,2271.8930208530555,23.777663737954462,0.964055762645975
1504,0,214,lr,3239.2304269515125,31.507607679331915,0.9487512544639946
1505,0,215,brr,1101.0899908163167,20.619007353457302,0.9710688908597764
